Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 0, 264, 0, 0, 0.925, 0.925, 8192, 0, 0.925, 2.783, 1.858, 803, 2.783, 3.58, 0.797, 8192, 0, 3.58, 5.636, 2.056, 1200, 5.636, 6.681, 1.044, 6144, 0, 6.681, 8.667, 1.986, 900, 8.667, 9.538, 0.872, 8192, 0,     9.538,
 1, 264, 1, 1, 2.082, 1.082, 11264, 0, 2.082, 4.757, 2.675, 1152, 4.757, 5.887, 1.13, 11264, 0, 5.887, 8.425, 2.538, 1650, 8.425, 9.394, 0.97, 8192, 0, 9.394, 11.905, 2.511, 1200, 11.905, 12.944, 1.039, 10240, 0,    11.944,
 2, 264, 2, 2, 3.51, 1.51, 11264, 0, 3.51, 5.954, 2.443, 1137, 5.954, 7.548, 1.594, 11264, 0, 7.548, 9.694, 2.146, 1650, 9.694, 10.988, 1.294, 8192, 0, 10.988, 13.517, 2.53, 1200, 13.517, 14.834, 1.316, 10240, 0,    12.834,
 3, 264, 3, 3, 5.043, 2.043, 11264, 0, 5.043, 7.295, 2.253, 1125, 7.295, 8.803, 1.507, 11264, 0, 8.803, 11.028, 2.226, 1650, 11.028, 11.971, 0.943, 8192, 0, 11.971, 14.291, 2.319, 1200, 14.291, 15.83, 1.539, 10240, 0,    12.830,
 4, 264, 4, 4, 6.578, 2.578, 10240, 0, 6.578, 9.092, 2.514, 1019, 9.092, 10.217, 1.125, 10240, 0, 10.217, 12.45, 2.233, 1500, 12.45, 13.539, 1.089, 7168, 0, 13.539, 15.95, 2.411, 1050, 15.95, 17.195, 1.245, 9216, 0,    13.195,
 5, 264, 5, 5, 7.567, 2.567, 8192, 0, 7.567, 9.604, 2.037, 825, 9.604, 10.988, 1.384, 8192, 0, 10.988, 12.835, 1.848, 1200, 12.835, 14.355, 1.52, 6144, 0, 14.355, 16.417, 2.062, 900, 16.417, 18.05, 1.633, 8192, 0,    13.050,
 6, 264, 6, 6, 8.714, 2.714, 10240, 0, 8.714, 11.31, 2.596, 1029, 11.31, 12.5, 1.19, 10240, 0, 12.5, 14.483, 1.983, 1500, 14.483, 15.435, 0.952, 7168, 0, 15.435, 18.078, 2.643, 1050, 18.078, 18.97, 0.892, 9216, 0,    12.970,
 7, 264, 7, 7, 10.116, 3.116, 11264, 0, 10.116, 13.119, 3.003, 1159, 13.119, 14.579, 1.46, 11264, 0, 14.579, 16.702, 2.123, 1650, 16.702, 18.138, 1.436, 8192, 0, 18.138, 20.07, 1.932, 1200, 20.07, 21.217, 1.148, 10240, 0,    14.217,
 8, 264, 8, 8, 11.248, 3.248, 9216, 0, 11.248, 13.827, 2.578, 980, 13.827, 15.509, 1.682, 9216, 0, 15.509, 17.426, 1.917, 1350, 17.426, 18.96, 1.534, 6144, 0, 18.96, 20.603, 1.642, 900, 20.603, 22.052, 1.45, 8192, 0,    14.052,
 9, 264, 9, 9, 12.366, 3.366, 8192, 0, 12.366, 14.827, 2.462, 825, 14.827, 16.222, 1.395, 8192, 0, 16.222, 18.478, 2.256, 1200, 18.478, 19.917, 1.438, 6144, 0, 19.917, 22.348, 2.432, 900, 22.348, 23.485, 1.137, 8192, 0,    14.485,
