Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 0, 134, 0, 0, 1.109, 1.109, 14336, 0, 1.109, 3.375, 2.266, 1470, 3.375, 4.399, 1.024, 14336, 0, 4.399, 6.557, 2.158, 2100, 6.557, 7.583, 1.026, 10240, 0, 7.583, 9.636, 2.053, 1500, 9.636, 10.592, 0.956, 13312, 0,    10.592,
 1, 134, 1, 1, 2.064, 1.064, 12288, 0, 2.064, 3.935, 1.872, 1217, 3.935, 5.277, 1.342, 12288, 0, 5.277, 7.128, 1.851, 1800, 7.128, 8.505, 1.377, 9216, 0, 8.505, 10.353, 1.848, 1350, 10.353, 11.47, 1.118, 12288, 0,    10.470,
 2, 134, 2, 2, 2.852, 0.852, 10240, 0, 2.852, 5.023, 2.172, 1072, 5.023, 6.019, 0.995, 10240, 0, 6.019, 8.095, 2.076, 1500, 8.095, 9.229, 1.134, 7168, 0, 9.229, 11.072, 1.842, 1050, 11.072, 12.129, 1.057, 9216, 0,    10.129,
 3, 134, 3, 3, 3.794, 0.794, 10240, 0, 3.794, 5.604, 1.811, 1080, 5.604, 6.75, 1.146, 10240, 0, 6.75, 8.666, 1.916, 1500, 8.666, 9.956, 1.29, 7168, 0, 9.956, 11.794, 1.838, 1050, 11.794, 12.79, 0.997, 9216, 0,     9.790,
 4, 134, 4, 4, 5.109, 1.109, 14336, 0, 5.109, 7.424, 2.315, 1495, 7.424, 8.451, 1.027, 14336, 0, 8.451, 10.617, 2.167, 2100, 10.617, 11.641, 1.024, 10240, 0, 11.641, 13.7, 2.058, 1500, 13.7, 14.657, 0.957, 13312, 0,    10.657,
 5, 134, 5, 5, 6.064, 1.064, 12288, 0, 6.064, 7.975, 1.912, 1246, 7.975, 9.334, 1.358, 12288, 0, 9.334, 11.186, 1.852, 1800, 11.186, 12.563, 1.377, 9216, 0, 12.563, 14.417, 1.854, 1350, 14.417, 15.541, 1.124, 12288, 0,    10.541,
 6, 134, 6, 6, 6.93, 0.93, 11264, 0, 6.93, 9.181, 2.25, 1137, 9.181, 10.138, 0.958, 11264, 0, 10.138, 12.329, 2.19, 1650, 12.329, 13.387, 1.058, 8192, 0, 13.387, 15.343, 1.956, 1200, 15.343, 16.272, 0.929, 10240, 0,    10.272,
 7, 134, 7, 7, 7.794, 0.794, 10240, 0, 7.794, 9.593, 1.799, 1051, 9.593, 10.87, 1.277, 10240, 0, 10.87, 12.724, 1.854, 1500, 12.724, 14.105, 1.382, 7168, 0, 14.105, 15.859, 1.754, 1050, 15.859, 16.939, 1.08, 9216, 0,     9.939,
 8, 134, 8, 8, 8.877, 0.877, 11264, 0, 8.877, 10.919, 2.043, 1131, 10.919, 11.724, 0.805, 11264, 0, 11.724, 14.031, 2.307, 1650, 14.031, 14.926, 0.896, 8192, 0, 14.926, 16.984, 2.058, 1200, 16.984, 17.717, 0.733, 10240, 0,     9.717,
 9, 134, 9, 9, 10.03, 1.03, 13312, 0, 10.03, 12.161, 2.131, 1386, 12.161, 13.112, 0.951, 13312, 0, 13.112, 15.104, 1.992, 1950, 15.104, 16.026, 0.922, 9216, 0, 16.026, 17.864, 1.839, 1350, 17.864, 18.747, 0.883, 12288, 0,     9.747,
