Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 0, 1043, 0, 0, 0.958, 0.958, 13312, 0, 0.958, 2.835, 1.878, 1311, 2.835, 3.727, 0.892, 13312, 0,     3.727,
 1, 1043, 1, 1, 2.176, 1.176, 16384, 0, 2.176, 4.484, 2.308, 1615, 4.484, 5.579, 1.096, 16384, 0,     4.579,
 2, 1043, 2, 2, 3.279, 1.279, 15360, 0, 3.279, 5.521, 2.242, 1560, 5.521, 6.603, 1.082, 15360, 0,     4.603,
 3, 1043, 3, 3, 4.156, 1.156, 12288, 0, 4.156, 6.234, 2.077, 1226, 6.234, 7.422, 1.188, 12288, 0,     4.422,
 4, 1043, 4, 4, 4.967, 0.967, 11264, 0, 4.967, 7.207, 2.24, 1180, 7.207, 8.173, 0.966, 11264, 0,     4.173,
 5, 1043, 5, 5, 6.176, 1.176, 16384, 0, 6.176, 8.603, 2.427, 1653, 8.603, 9.697, 1.094, 16384, 0,     4.697,
 6, 1043, 6, 6, 7.207, 1.207, 14336, 0, 7.207, 9.304, 2.098, 1465, 9.304, 10.653, 1.348, 14336, 0,     4.653,
 7, 1043, 7, 7, 8.088, 1.088, 12288, 0, 8.088, 10.41, 2.322, 1257, 10.41, 11.472, 1.062, 12288, 0,     4.472,
 8, 1043, 8, 8, 8.967, 0.967, 12288, 0, 8.967, 11.089, 2.122, 1250, 11.089, 12.291, 1.202, 12288, 0,     4.291,
 9, 1043, 9, 9, 9.814, 0.814, 11264, 0, 9.814, 12.018, 2.204, 1126, 12.018, 13.042, 1.025, 11264, 0,     4.042,
 10, 1043, 10, 10, 11.176, 1.176, 16384, 0, 11.176, 13.546, 2.37, 1657, 13.546, 14.643, 1.097, 16384, 0,     4.643,
 11, 1043, 11, 11, 12.203, 1.203, 14336, 0, 12.203, 14.334, 2.131, 1492, 14.334, 15.606, 1.272, 14336, 0,     4.606,
 12, 1043, 12, 12, 13.154, 1.154, 13312, 0, 13.154, 15.476, 2.322, 1346, 15.476, 16.496, 1.02, 13312, 0,     4.496,
