event_arrival_time,HostName,failure_time,recovery_time
0.0,DC1-HRG1-8,3.0876017892863152,5.472154766789917
0.0,DC2-HRG5-5,9.609420574407165,11.445100882881508
0.0,DC2-HRG5-2,13.324989128867806,15.22251961406432
0.0,DC1-HRG2-2,12.589525733150147,14.330477094793034
0.0,DC1-HRG2-6,23.575781856105596,26.095537963137687
0.0,DC1-HRG1-1,24.676274116625226,26.41233169565733
0.0,DC1-HRG2-5,33.1551216972288,34.45319538774595
0.0,DC1-HRG2-6,39.645002983827624,41.939044315272184
0.0,DC1-HRG2-7,38.89174831361687,40.63011381592185
0.0,DC2-HRG5-1,43.20030190089231,46.345257210143046
0.0,DC1-HRG1-1,45.645687606388634,48.10177421283426
0.0,DC1-HRG2-4,51.07585328216955,52.60552100938341
0.0,DC1-HRG1-5,58.5555054049246,61.577890843722344
0.0,DC1-HRG1-5,61.559783190089824,64.44240806330474
0.0,DC2-HRG5-6,64.54071691789092,66.23174048836047
0.0,DC1-HRG2-4,85.460694439906,87.01000995914342
0.0,DC1-HRG2-7,91.17264435455473,93.0430517694279
0.0,DC1-HRG2-2,94.31979715448523,95.54239027970645
0.0,DC2-HRG5-4,95.68176072106169,98.0741976928155
0.0,DC1-HRG2-3,95.78510926705721,98.98388759714368
0.0,DC1-HRG2-3,95.9547008900006,98.53107894607022
0.0,DC1-HRG2-5,96.40634698822039,98.23790477207989
0.0,DC1-HRG1-1,111.36156562955381,113.70731056458828
0.0,DC2-HRG5-6,115.24429361615142,117.00412298097666
0.0,DC2-HRG5-1,121.69307660755045,124.26173837637678
0.0,DC2-HRG5-1,133.87801479249762,136.7457295062928
0.0,DC2-HRG5-3,134.51357623822486,137.23319612505588
0.0,DC1-HRG1-7,135.78713147920757,138.55936481173563
0.0,DC1-HRG2-2,136.61297876393286,138.11691068756386
0.0,DC1-HRG2-8,143.82156423287296,146.16555511406617
0.0,DC1-HRG2-6,144.98918357242604,147.93424805839462
0.0,DC1-HRG2-2,146.96497574831648,148.592669330701
0.0,DC1-HRG2-8,149.02411676358452,151.45735254723772
0.0,DC2-HRG5-6,151.20634892429803,153.2943086554055
0.0,DC1-HRG2-3,151.46649007733487,154.22232542916234
0.0,DC1-HRG2-1,154.13203276906734,157.06874821146934
0.0,DC1-HRG2-5,157.19170867059526,158.68791240043046
0.0,DC1-HRG2-6,161.9040689811654,164.16284985996967
0.0,DC2-HRG5-1,167.1840503673601,170.58834781330307
0.0,DC1-HRG2-5,173.90944954483362,175.75616339621362
0.0,DC1-HRG2-8,175.7513825456062,178.17866229091598
0.0,DC1-HRG2-6,179.02365546577983,182.20602189531456
0.0,DC1-HRG1-5,187.19211355062953,189.5121086796879
0.0,DC2-HRG5-6,189.75578017914404,191.74143905642725
0.0,DC1-HRG2-4,200.2064056760143,201.89465852269967
0.0,DC1-HRG1-7,208.922712551757,211.4934087826476
0.0,DC1-HRG1-5,208.80078335018277,211.59445696087013
0.0,DC2-HRG5-5,224.49073564385725,226.28504819773545
0.0,DC1-HRG2-4,223.92148148295084,225.6153562683637
0.0,DC1-HRG2-7,227.29175648354453,229.24339348635021
0.0,DC1-HRG1-1,230.85835288936988,232.95058918992166
0.0,DC1-HRG1-3,232.78236513918307,235.01602013919037
0.0,DC1-HRG2-3,233.98079000404454,236.45310665774113
0.0,DC1-HRG2-4,257.63970470495656,259.0177583599884
0.0,DC1-HRG1-6,260.8750760661667,262.3755957195876
0.0,DC1-HRG2-4,269.3159260943898,270.8420688279628
0.0,DC1-HRG2-3,273.1456077050618,275.6277678019196
0.0,DC1-HRG2-2,279.40389527476094,280.8872885632421
0.0,DC1-HRG2-6,287.6293705569916,289.8177012216495
0.0,DC2-HRG5-4,291.7332568218342,293.91131375209346
0.0,DC1-HRG2-6,303.9182982563237,306.6653684494236
0.0,DC1-HRG2-1,321.80171737674067,324.16896486222726
0.0,DC1-HRG2-6,323.47954699185743,325.92023204876386
0.0,DC1-HRG2-8,328.43158076301086,331.5964262971562
0.0,DC1-HRG2-3,329.9964113380911,332.4349577616491
0.0,DC1-HRG2-4,329.9208629169396,331.40850011263404
0.0,DC2-HRG5-2,334.4375283932153,336.1014451758473
0.0,DC1-HRG2-4,333.7683115563767,335.36251998932704
0.0,DC1-HRG1-4,337.4053664629627,339.5834668556125
0.0,DC1-HRG2-4,336.66999521285385,337.94918006513797
0.0,DC2-HRG5-1,341.66885636627626,345.084543191099
0.0,DC1-HRG2-8,342.4148355176665,345.2998862444621
0.0,DC1-HRG2-7,354.42442098320436,355.86720551942005
0.0,DC1-HRG2-3,359.14026096994036,362.4021457592481
0.0,DC1-HRG2-5,360.52151484180945,361.89287238161427
0.0,DC1-HRG2-2,363.69738628335097,365.50213746839626
0.0,DC1-HRG2-4,366.7805737310661,368.21300246733335
0.0,DC1-HRG2-5,367.8855094182107,369.65999094871717
0.0,DC2-HRG5-1,372.5074811323337,375.9086432215897
