Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 0, 2, 0, 0, 0.825, 0.825, 8192, 0, 0.825, 1.669, 0.844, 422, 1.669, 2.439, 0.77, 12288, 0, 2.439, 3.239, 0.8, 1800, 3.239, 3.985, 0.747, 8192, 0,     3.985,
 1, 2, 1, 1, 2.036, 1.036, 10240, 0, 2.036, 3.125, 1.089, 548, 3.125, 4.151, 1.026, 16384, 0, 4.151, 5.236, 1.085, 2400, 5.236, 6.169, 0.933, 10240, 0,     5.169,
 2, 2, 2, 2, 2.958, 0.958, 9216, 0, 2.958, 4.134, 1.177, 497, 4.134, 5.047, 0.913, 14336, 0, 5.047, 6.177, 1.13, 2100, 6.177, 7.017, 0.84, 9216, 0,     5.017,
 3, 2, 3, 3, 4.04, 1.04, 10240, 0, 4.04, 5.216, 1.176, 542, 5.216, 6.242, 1.026, 16384, 0, 6.242, 7.303, 1.061, 2400, 7.303, 8.236, 0.933, 10240, 0,     5.236,
 4, 2, 4, 4, 4.962, 0.962, 9216, 0, 4.962, 6.162, 1.2, 470, 6.162, 7.138, 0.976, 14336, 0, 7.138, 8.239, 1.101, 2100, 8.239, 9.079, 0.84, 9216, 0,     5.079,
 5, 2, 5, 5, 6.03, 1.03, 10240, 0, 6.03, 7.172, 1.142, 505, 7.172, 8.134, 0.962, 15360, 0, 8.134, 9.242, 1.108, 2250, 9.242, 10.175, 0.933, 10240, 0,     5.175,
 6, 2, 6, 6, 7.06, 1.06, 10240, 0, 7.06, 8.219, 1.159, 516, 8.219, 9.184, 0.964, 15360, 0, 9.184, 10.247, 1.063, 2250, 10.247, 11.18, 0.933, 10240, 0,     5.180,
 7, 2, 7, 7, 7.883, 0.883, 8192, 0, 7.883, 9.053, 1.171, 417, 9.053, 9.955, 0.902, 12288, 0, 9.955, 11.063, 1.108, 1800, 11.063, 11.925, 0.861, 8192, 0,     4.925,
 8, 2, 8, 8, 8.825, 0.825, 8192, 0, 8.825, 9.882, 1.057, 406, 9.882, 10.732, 0.85, 12288, 0, 10.732, 11.863, 1.131, 1800, 11.863, 12.675, 0.812, 8192, 0,     4.675,
 9, 2, 9, 9, 10.03, 1.03, 10240, 0, 10.03, 11.046, 1.016, 510, 11.046, 12.008, 0.962, 15360, 0, 12.008, 13, 0.992, 2250, 13, 13.933, 0.934, 10240, 0,     4.933,
 10, 2, 10, 10, 11.156, 1.156, 11264, 0, 11.156, 12.316, 1.16, 578, 12.316, 13.406, 1.09, 17408, 0, 13.406, 14.536, 1.129, 2550, 14.536, 15.562, 1.026, 11264, 0,     5.562,
 11, 2, 11, 11, 12.187, 1.187, 10240, 0, 12.187, 13.33, 1.143, 505, 13.33, 14.37, 1.04, 15360, 0, 14.37, 15.545, 1.175, 2250, 15.545, 16.5, 0.955, 10240, 0,     5.500,
 12, 2, 12, 12, 13.108, 1.108, 9216, 0, 13.108, 14.297, 1.189, 484, 14.297, 15.268, 0.971, 14336, 0, 15.268, 16.478, 1.21, 2100, 16.478, 17.338, 0.859, 9216, 0,     5.338,
 13, 2, 13, 13, 14.132, 1.132, 10240, 0, 14.132, 15.356, 1.224, 530, 15.356, 16.321, 0.965, 15360, 0, 16.321, 17.478, 1.156, 2250, 17.478, 18.411, 0.933, 10240, 0,     5.411,
 14, 2, 14, 14, 15.054, 1.054, 9216, 0, 15.054, 16.274, 1.22, 457, 16.274, 17.162, 0.888, 13312, 0, 17.162, 18.355, 1.193, 1950, 18.355, 19.156, 0.801, 8192, 0,     5.156,
 15, 2, 15, 15, 15.976, 0.976, 9216, 0, 15.976, 17.213, 1.237, 470, 17.213, 18.111, 0.898, 14336, 0, 18.111, 19.288, 1.178, 2100, 19.288, 20.138, 0.849, 9216, 0,     5.138,
 16, 2, 16, 16, 17.03, 1.03, 10240, 0, 17.03, 18.232, 1.202, 502, 18.232, 19.194, 0.962, 15360, 0, 19.194, 20.304, 1.11, 2250, 20.304, 21.237, 0.933, 10240, 0,     5.237,
 17, 2, 17, 17, 17.952, 0.952, 9216, 0, 17.952, 19.155, 1.203, 462, 19.155, 20.026, 0.871, 13312, 0, 20.026, 21.17, 1.144, 1950, 21.17, 21.982, 0.812, 8192, 0,     4.982,
 18, 2, 18, 18, 19.135, 1.135, 11264, 0, 19.135, 20.285, 1.15, 558, 20.285, 21.32, 1.035, 16384, 0, 21.32, 22.4, 1.079, 2400, 22.4, 23.333, 0.933, 10240, 0,     5.333,
 19, 2, 19, 19, 19.954, 0.954, 8192, 0, 19.954, 21.16, 1.206, 429, 21.16, 22.088, 0.929, 12288, 0, 22.088, 23.199, 1.111, 1800, 23.199, 24.082, 0.883, 8192, 0,     5.082,
 20, 2, 20, 20, 20.828, 0.828, 8192, 0, 20.828, 22.03, 1.202, 435, 22.03, 22.92, 0.89, 13312, 0, 22.92, 24.07, 1.15, 1950, 24.07, 24.837, 0.767, 8192, 0,     4.837,
 21, 2, 21, 21, 22.03, 1.03, 10240, 0, 22.03, 23.075, 1.045, 521, 23.075, 24.037, 0.962, 15360, 0, 24.037, 25.07, 1.033, 2250, 25.07, 26.009, 0.939, 10240, 0,     5.009,
 22, 2, 22, 22, 22.849, 0.849, 8192, 0, 22.849, 23.894, 1.045, 408, 23.894, 24.805, 0.911, 12288, 0, 24.805, 25.869, 1.064, 1800, 25.869, 26.761, 0.892, 8192, 0,     4.761,
 23, 2, 23, 23, 23.828, 0.828, 8192, 0, 23.828, 24.72, 0.892, 411, 24.72, 25.573, 0.853, 12288, 0, 25.573, 26.673, 1.1, 1800, 26.673, 27.506, 0.832, 8192, 0,     4.506,
 24, 2, 24, 24, 24.928, 0.928, 9216, 0, 24.928, 25.908, 0.98, 487, 25.908, 26.806, 0.898, 14336, 0, 26.806, 27.739, 0.933, 2100, 27.739, 28.583, 0.844, 9216, 0,     4.583,
 25, 2, 25, 25, 25.928, 0.928, 9216, 0, 25.928, 26.858, 0.93, 457, 26.858, 27.691, 0.834, 13312, 0, 27.691, 28.613, 0.922, 1950, 28.613, 29.36, 0.747, 8192, 0,     4.360,
