Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 0, 62, 0, 0, 0.844, 0.844, 9216, 0, 0.844, 2.568, 1.724, 949, 2.568, 3.347, 0.78, 9216, 0, 3.347, 4.983, 1.635, 1350, 4.983, 5.667, 0.685, 6144, 0, 5.667, 7.129, 1.461, 900, 7.129, 7.813, 0.685, 8192, 0,     7.813,
 1, 62, 1, 1, 2.03, 1.03, 11264, 0, 2.03, 4.188, 2.158, 1188, 4.188, 5.129, 0.941, 11264, 0, 5.129, 7.129, 2, 1650, 7.129, 8.046, 0.917, 8192, 0, 8.046, 9.986, 1.941, 1200, 9.986, 10.842, 0.855, 10240, 0,     9.842,
 2, 62, 2, 2, 3.147, 1.147, 12288, 0, 3.147, 5.361, 2.214, 1214, 5.361, 6.387, 1.026, 12288, 0, 6.387, 8.57, 2.183, 1800, 8.57, 9.596, 1.026, 9216, 0, 9.596, 11.776, 2.179, 1350, 11.776, 12.802, 1.026, 12288, 0,    10.802,
 3, 62, 3, 3, 4.078, 1.078, 10240, 0, 4.078, 6.17, 2.092, 1090, 6.17, 7.241, 1.071, 10240, 0, 7.241, 9.053, 1.812, 1500, 9.053, 10.397, 1.345, 7168, 0, 10.397, 12.095, 1.698, 1050, 12.095, 13.57, 1.475, 9216, 0,    10.570,
 4, 62, 4, 4, 5.015, 1.015, 10240, 0, 5.015, 7.295, 2.28, 1064, 7.295, 8.15, 0.855, 10240, 0, 8.15, 10.397, 2.248, 1500, 10.397, 11.196, 0.798, 7168, 0, 11.196, 13.473, 2.278, 1050, 13.473, 14.348, 0.875, 9216, 0,    10.348,
 5, 62, 5, 5, 5.859, 0.859, 9216, 0, 5.859, 7.814, 1.955, 905, 7.814, 8.92, 1.106, 9216, 0, 8.92, 10.699, 1.779, 1350, 10.699, 11.881, 1.182, 6144, 0, 11.881, 13.553, 1.673, 900, 13.553, 15.041, 1.487, 8192, 0,    10.041,
 6, 62, 6, 6, 7.033, 1.033, 11264, 0, 7.033, 9.304, 2.271, 1106, 9.304, 10.245, 0.941, 11264, 0, 10.245, 12.397, 2.152, 1650, 12.397, 13.312, 0.915, 8192, 0, 13.312, 15.415, 2.103, 1200, 15.415, 16.27, 0.855, 10240, 0,    10.270,
 7, 62, 7, 7, 8.15, 1.15, 12288, 0, 8.15, 10.488, 2.338, 1283, 10.488, 11.514, 1.026, 12288, 0, 11.514, 13.689, 2.175, 1800, 13.689, 14.715, 1.026, 9216, 0, 14.715, 16.899, 2.184, 1350, 16.899, 17.925, 1.026, 12288, 0,    10.925,
 8, 62, 8, 8, 9.267, 1.267, 12288, 0, 9.267, 11.55, 2.282, 1233, 11.55, 12.576, 1.026, 12288, 0, 12.576, 14.748, 2.172, 1800, 14.748, 15.775, 1.027, 9216, 0, 15.775, 17.969, 2.194, 1350, 17.969, 18.997, 1.028, 12288, 0,    10.997,
 9, 62, 9, 9, 10.11, 1.11, 9216, 0, 10.11, 12.19, 2.08, 937, 12.19, 13.343, 1.153, 9216, 0, 13.343, 15.343, 1.999, 1350, 15.343, 16.462, 1.119, 6144, 0, 16.462, 18.355, 1.892, 900, 18.355, 19.68, 1.325, 8192, 0,    10.680,
 11, 62, 11, 11, 12.074, 1.074, 9216, 0, 12.074, 13.995, 1.921, 984, 13.995, 15.676, 1.681, 9216, 0, 15.676, 17.31, 1.635, 1350, 17.31, 18.816, 1.505, 6144, 0, 18.816, 20.271, 1.455, 900, 20.271, 20.955, 0.685, 8192, 0,     9.955,
 10, 62, 10, 10, 11.233, 1.233, 12288, 0, 11.233, 13.882, 2.648, 1283, 13.882, 14.908, 1.026, 12288, 0, 14.908, 17.107, 2.199, 1800, 17.107, 18.133, 1.026, 9216, 0, 18.133, 20.326, 2.193, 1350, 20.326, 21.979, 1.653, 12288, 0,    11.979,
 12, 62, 12, 12, 12.92, 0.92, 9216, 0, 12.92, 15.699, 2.78, 996, 15.699, 16.472, 0.773, 9216, 0, 16.472, 18.743, 2.271, 1350, 18.743, 19.498, 0.755, 6144, 0, 19.498, 21.729, 2.231, 900, 21.729, 22.662, 0.933, 8192, 0,    10.662,
 13, 62, 13, 13, 14.218, 1.218, 13312, 0, 14.218, 16.609, 2.39, 1311, 16.609, 17.72, 1.111, 13312, 0, 17.72, 20.084, 2.364, 1950, 20.084, 21.112, 1.028, 9216, 0, 21.112, 23.303, 2.191, 1350, 23.303, 24.329, 1.026, 12288, 0,    11.329,
 14, 62, 14, 14, 15.149, 1.149, 10240, 0, 15.149, 17.588, 2.439, 1040, 17.588, 18.58, 0.992, 10240, 0, 18.58, 20.572, 1.992, 1500, 20.572, 21.908, 1.336, 7168, 0, 21.908, 23.611, 1.703, 1050, 23.611, 25.097, 1.486, 9216, 0,    11.097,
 15, 62, 15, 15, 16.276, 1.276, 12288, 0, 16.276, 18.893, 2.617, 1257, 18.893, 19.919, 1.026, 12288, 0, 19.919, 22.265, 2.346, 1800, 22.265, 23.293, 1.028, 9216, 0, 23.293, 25.498, 2.205, 1350, 25.498, 26.526, 1.028, 12288, 0,    11.526,
 16, 62, 16, 16, 17.207, 1.207, 10240, 0, 17.207, 19.495, 2.289, 1049, 19.495, 20.778, 1.282, 10240, 0, 20.778, 22.595, 1.818, 1500, 22.595, 24.089, 1.494, 7168, 0, 24.089, 25.79, 1.7, 1050, 25.79, 27.3, 1.51, 9216, 0,    11.300,
 17, 62, 17, 17, 18.138, 1.138, 10240, 0, 18.138, 20.883, 2.745, 1095, 20.883, 21.738, 0.855, 10240, 0, 21.738, 24.089, 2.351, 1500, 24.089, 24.893, 0.803, 7168, 0, 24.893, 27.209, 2.317, 1050, 27.209, 28.069, 0.86, 9216, 0,    11.069,
 18, 62, 18, 18, 19.255, 1.255, 12288, 0, 19.255, 21.812, 2.557, 1275, 21.812, 22.846, 1.034, 12288, 0, 22.846, 25.03, 2.184, 1800, 25.03, 26.056, 1.026, 9216, 0, 26.056, 28.251, 2.195, 1350, 28.251, 29.278, 1.026, 12288, 0,    11.278,
