event_arrival_time,HostName,failure_time,recovery_time
0.0,host02,2.14624329708195,4.201124355904382
0.0,host02,6.871985109013517,9.573176922021393
0.0,host03,11.637170071931996,13.99497560260304
0.0,host03,13.815899562418215,16.531622429734494
0.0,host01,17.25732200262208,19.5644723970402
0.0,host03,21.78424799613844,25.060655662245278
0.0,host02,20.840626352590682,23.00180618956909
0.0,host02,23.820278475333758,25.81688920425081
0.0,host03,25.476621412716284,28.155006224645263
0.0,host03,28.352263449696,30.743291808359523
0.0,host02,31.99395195525352,34.217605698400774
0.0,host03,34.3915502326485,36.74650057307102
0.0,host03,42.357177815624,44.98363223833035
0.0,host02,41.48185116238394,43.622191676766604
0.0,host03,46.64337145337516,49.7476430635485
0.0,host03,50.74555655779437,54.039117990697676
0.0,host02,56.818326567344585,58.924148538097214
0.0,host03,61.63320433056829,64.66504398442306
0.0,host02,64.06650729028598,66.06663386831165
0.0,host03,71.22746170951174,73.95052168485795
0.0,host03,74.32586887968269,76.92717168241407
0.0,host03,78.151966487813,80.88642352673229
0.0,host03,86.03312220525127,88.88173963472344
0.0,host02,87.06651408721399,89.82459802085535
0.0,host02,97.54660202055642,100.08448995915515
0.0,host03,101.59829187246741,103.92958206125105
0.0,host02,100.92582884547915,103.77820441587316
0.0,host03,106.1433507071852,109.15184066323167
0.0,host03,118.50426431718452,120.96192670533858
0.0,host03,122.60854198422544,125.66555178700078
0.0,host03,130.1618263910935,133.23055846036237
0.0,host03,135.5134218144065,137.7809679886355
0.0,host03,142.88444197922158,145.39929829809918
0.0,host03,145.48639453935152,148.39649161019221
0.0,host03,151.9801194067835,154.96448373181062
0.0,host02,157.13435836226873,159.8255102198261
0.0,host03,159.02512509416513,161.93925502297972
0.0,host03,162.049362466522,165.11750813855565
0.0,host03,173.94083943296351,176.7343904610175
0.0,host02,177.64767470444713,179.80224738176193
0.0,host03,179.274513505798,182.09592225595935
0.0,host03,183.21602127555107,185.83139253168872
0.0,host02,186.06797131158598,188.71746246368176
0.0,host03,189.94520616367365,192.6304963069671
0.0,host03,194.46819804052257,197.45335629951708
0.0,host02,194.5631588675214,197.13459066957114
0.0,host03,197.82650998704614,200.43656072351814
0.0,host03,201.4415375430815,203.9530228410887
0.0,host02,201.22210479363548,203.57371599407753
0.0,host03,205.69068887722753,207.92707461047533
0.0,host03,208.76567981215214,211.65126402712264
0.0,host01,208.69298105063595,210.5004170776185
0.0,host02,213.22199704034838,215.49158642678458
0.0,host03,214.37669435573213,216.75178559316052
0.0,host03,218.55276317003495,221.5714897431999
0.0,host02,218.75876801211575,220.8938233751335
