event_arrival_time,HostName,failure_time,recovery_time
0.0,DC1-HRG4-1,69.43196301591726,72.41773568470522
0.0,DC1-HRG3-1,77.27100334564838,79.7634677461025
0.0,DC2-HRG5-1,128.02819910197206,129.77372706802652
0.0,DC1-HRG3-1,138.5964444803302,141.56075459843635
0.0,DC1-HRG4-1,163.7958850579275,166.24792749736685
0.0,DC2-HRG5-1,178.22661736267017,180.24898352731384
0.0,DC1-HRG3-1,182.01311226409146,184.4072377520915
0.0,DC1-HRG4-1,286.84794951223483,289.293183274749
0.0,DC1-HRG4-1,289.90789939382324,292.0443416297191
0.0,DC2-HRG5-1,330.4157902132956,331.9530479437429
0.0,DC1-HRG4-1,344.0745282309899,346.6993112024227
0.0,DC1-HRG4-1,351.2459207105921,353.4072818224338
0.0,DC2-HRG5-1,360.51484465867674,362.00809759200115
0.0,DC1-HRG3-1,386.4462683181674,388.4878612850274
0.0,DC2-HRG5-1,506.8079417892516,508.852580955395
0.0,DC2-HRG5-1,529.7058087165577,531.5448380986339
0.0,DC1-HRG4-1,533.1445778125624,535.8221377687973
0.0,DC2-HRG5-1,552.1986812859076,554.2674831186173
0.0,DC1-HRG4-1,551.9460730497949,554.303416402373
0.0,DC1-HRG4-1,656.3390994683905,659.0719450953508
0.0,DC1-HRG4-1,675.6131826303654,678.5062534112601
0.0,DC1-HRG3-1,697.397825217683,699.5456056559711
0.0,DC1-HRG4-1,706.7607349247111,709.461434176837
0.0,DC1-HRG3-2,713.8082237225913,716.8346068605858
0.0,DC1-HRG4-1,811.3564723112444,814.5262650758657
0.0,DC2-HRG5-1,864.4606319241703,866.3697931813941
0.0,DC1-HRG4-1,864.1730091708278,867.337721013591
0.0,DC2-HRG5-1,938.172113586284,939.8973477137428
0.0,DC1-HRG3-2,961.8920148097394,964.5922440380973
0.0,DC1-HRG4-1,1026.2958307091294,1028.5901769820582
0.0,DC1-HRG3-2,1033.8728734504973,1036.49935411028
0.0,DC1-HRG4-1,1038.8261053866227,1041.1285906385126
0.0,DC1-HRG4-1,1054.6122184673432,1057.1633166066968
0.0,DC1-HRG3-1,1122.627426728182,1124.7923959344712
0.0,DC2-HRG5-1,1152.5482520503317,1154.4360671309848
0.0,DC1-HRG4-1,1177.5441925047012,1180.366451463434
0.0,DC1-HRG4-1,1205.4301748302628,1208.2642056419738
0.0,DC1-HRG4-1,1293.2858704694704,1295.5189772676358
0.0,DC2-HRG5-1,1305.918920513227,1307.3857476181843
0.0,DC1-HRG4-1,1324.780337752409,1327.7914632793274
0.0,DC2-HRG5-1,1333.7371872523395,1335.785943520601
0.0,DC1-HRG3-1,1370.5188828090297,1372.6498562238487
0.0,DC2-HRG5-1,1373.4906750608932,1375.0031595814128
0.0,DC2-HRG5-1,1377.2059954004176,1378.7633605946116
0.0,DC2-HRG5-1,1389.9454871325534,1391.6914250515224
0.0,DC1-HRG4-1,1395.0405622879402,1397.7259291364721
0.0,DC1-HRG4-1,1415.9857097927438,1418.1048720405345
0.0,DC1-HRG4-1,1433.2167474286541,1435.9575924439976
0.0,DC1-HRG4-1,1573.183363257384,1575.6125580531125
0.0,DC2-HRG5-1,1621.5877895735011,1623.0155702568602
0.0,DC2-HRG5-1,1631.3272051511483,1632.725654473514
0.0,DC1-HRG4-1,1661.6619616039534,1664.8158080618007
0.0,DC1-HRG4-1,1771.2116380276386,1773.5684054419405
0.0,DC1-HRG4-1,1939.293658523137,1942.1130280833595
0.0,DC1-HRG4-1,1954.202632093735,1956.7644380208678
0.0,DC2-HRG5-1,1974.492283334665,1976.0919357408256
0.0,DC1-HRG4-1,2007.3390101137413,2010.1105028015495
0.0,DC2-HRG5-1,2040.645887864883,2042.6270450413795
0.0,DC1-HRG3-1,2045.2260582448207,2047.8669571298365
0.0,DC2-HRG5-1,2057.514364750617,2059.5626359684097
0.0,DC2-HRG5-1,2071.519769156011,2072.9397588727225
0.0,DC1-HRG3-1,2138.048287896097,2140.363527213446
0.0,DC2-HRG5-1,2140.566779704424,2142.581997372028
0.0,DC1-HRG3-1,2156.543982265914,2158.6257233264632
0.0,DC1-HRG3-1,2197.710746912415,2199.8621879519233
0.0,DC2-HRG5-1,2221.7119180662685,2223.6637043978108
0.0,DC2-HRG5-1,2241.2819825450542,2242.991950109512
0.0,DC2-HRG5-1,2262.9499233974743,2264.3583372145927
0.0,DC2-HRG5-1,2277.213986015443,2279.1856438735995
0.0,DC1-HRG4-1,2349.4511365891194,2352.528905893856
0.0,DC1-HRG3-1,2362.815952983498,2365.126896229894
0.0,DC1-HRG3-2,2371.5764530205106,2373.7618419809396
0.0,DC1-HRG3-1,2410.667608729499,2413.1515929780935
0.0,DC1-HRG4-1,2466.785795905329,2469.476851307697
0.0,DC2-HRG5-1,2475.310825451322,2476.9447363438467
0.0,DC1-HRG4-1,2564.0479159572265,2567.145076598816
0.0,DC2-HRG5-1,2588.722229636995,2590.481705792852
0.0,DC2-HRG5-1,2599.6868860049694,2601.6873369185278
0.0,DC1-HRG4-1,2654.526979575756,2657.3649030947945
0.0,DC1-HRG4-1,2689.550426386315,2692.657623295324
0.0,DC2-HRG5-1,2751.277740266038,2752.9465439551795
0.0,DC1-HRG3-2,2756.502057470774,2759.0720045139856
0.0,DC1-HRG4-1,2827.191525148513,2829.404221615051
0.0,DC1-HRG4-1,2850.3532089580003,2853.066011040149
0.0,DC1-HRG3-1,2857.6208008588505,2860.191625323079
0.0,DC2-HRG5-1,2860.0375600978355,2861.8886662884274
0.0,DC2-HRG5-1,2968.82153057934,2970.67828242137
0.0,DC2-HRG5-1,2979.856894986502,2981.895721533146
0.0,DC2-HRG5-1,2989.238130701639,2990.693783414965
0.0,DC1-HRG3-2,3012.363204321963,3014.600200577226
0.0,DC2-HRG5-1,3022.2822680995687,3023.6800339484857
0.0,DC1-HRG3-1,3071.779616450978,3074.0789750789236
0.0,DC2-HRG5-1,3107.3489354000244,3109.3678939689617
0.0,DC2-HRG5-1,3112.443110267086,3114.23383804352
0.0,DC2-HRG5-1,3117.799576850109,3119.3594279560493
0.0,DC2-HRG5-1,3128.194264439224,3129.80970118234
0.0,DC1-HRG3-1,3137.875941574984,3140.7629447127892
0.0,DC1-HRG3-2,3153.9009127736294,3156.747936288356
0.0,DC2-HRG5-1,3160.3446061986165,3162.2541606562345
0.0,DC2-HRG5-1,3176.352739483455,3178.045606220015
0.0,DC2-HRG5-1,3254.05221386499,3255.8728343661396
0.0,DC1-HRG3-2,3257.0437625891786,3259.984923925706
0.0,DC1-HRG3-2,3326.6302968584455,3329.5265633767463
0.0,DC1-HRG3-2,3330.700757847306,3332.962799180238
0.0,DC1-HRG4-1,3367.4654418541145,3369.8081565051343
0.0,DC2-HRG5-1,3401.8619298360595,3403.815510785674
0.0,DC1-HRG3-1,3440.7187671724405,3443.3693869459644
0.0,DC1-HRG4-1,3542.8539237089108,3545.1054300391465
0.0,DC1-HRG3-2,3614.7971536879973,3616.959832434262
0.0,DC1-HRG4-1,3660.2199706339475,3662.538503200744
0.0,DC2-HRG5-1,3726.3557211774387,3727.87633557147
0.0,DC1-HRG3-1,3757.7291875088213,3759.9509380450677
0.0,DC1-HRG4-1,3756.883712000069,3759.6269690998615
0.0,DC2-HRG5-1,3779.0176633891024,3780.654505659313
0.0,DC2-HRG5-1,3801.8791619746767,3803.938364424389
0.0,DC2-HRG5-1,3815.3661700860025,3816.7720762824147
0.0,DC1-HRG4-1,3852.6393852148035,3855.628135575017
0.0,DC2-HRG5-1,3900.2594223297097,3902.297321430483
0.0,DC1-HRG4-1,3907.0671408993194,3909.6496727437907
0.0,DC1-HRG3-2,3996.03593573272,3998.4517996036316
0.0,DC2-HRG5-1,4077.9673299786105,4079.593165606341
0.0,DC1-HRG4-1,4079.6431858794103,4082.472565739503
0.0,DC2-HRG5-1,4128.828269638791,4130.828000063574
0.0,DC2-HRG5-1,4179.845969155502,4181.715586807511
0.0,DC1-HRG4-1,4201.580655237462,4203.752953244656
0.0,DC1-HRG3-1,4267.105205591491,4269.320585720661
0.0,DC2-HRG5-1,4380.326814104914,4382.170749366203
0.0,DC1-HRG4-1,4419.31583460035,4422.440428174639
0.0,DC2-HRG5-1,4452.181542050492,4453.925214084221
0.0,DC1-HRG4-1,4476.836249713173,4478.988623971664
0.0,DC2-HRG5-1,4480.0293974384695,4481.614461709895
0.0,DC2-HRG5-1,4631.367607433438,4633.391729261739
0.0,DC2-HRG5-1,4725.6618322191125,4727.177182340321
0.0,DC2-HRG5-1,4806.475814173023,4807.977323396044
0.0,DC1-HRG4-1,4806.379350110798,4809.322191901371
0.0,DC2-HRG5-1,4858.38065167501,4859.874010362064
0.0,DC2-HRG5-1,4934.398543989291,4935.932512236904
0.0,DC1-HRG4-1,4977.244775960596,4979.559539713527
0.0,DC2-HRG5-1,5005.510387086311,5007.252135110554
0.0,DC1-HRG3-1,5014.283073380335,5016.669411244966
0.0,DC1-HRG4-1,5014.350335971212,5017.016608626234
0.0,DC2-HRG5-1,5062.518550907632,5064.270038278138
0.0,DC1-HRG4-1,5116.140747155923,5118.9024382196385
0.0,DC2-HRG5-1,5159.4408999393245,5160.973693314233
0.0,DC2-HRG5-1,5222.129434074615,5223.962348367506
0.0,DC1-HRG4-1,5226.78926586886,5229.8283338050005
0.0,DC1-HRG3-1,5233.3939583946285,5235.829754481961
0.0,DC1-HRG4-1,5265.810538657718,5268.694781814251
0.0,DC1-HRG4-1,5321.069689947323,5324.060806575882
0.0,DC1-HRG4-1,5334.7777781107325,5337.660883663548
0.0,DC2-HRG5-1,5359.361123509014,5360.981156051419
0.0,DC2-HRG5-1,5406.946325886784,5408.671036949532
0.0,DC1-HRG4-1,5419.7243745388705,5422.880484947674
0.0,DC2-HRG5-1,5528.5116039270215,5529.957387466632
0.0,DC1-HRG4-1,5529.166528841956,5532.162779259718
0.0,DC2-HRG5-1,5625.162291696555,5626.989868055835
0.0,DC1-HRG3-2,5659.204669479249,5661.3552944834
0.0,DC2-HRG5-1,5670.440044081627,5672.4947203779275
0.0,DC1-HRG3-2,5696.551112903172,5699.300587224561
0.0,DC2-HRG5-1,5706.073698468574,5707.721950424019
0.0,DC1-HRG3-1,5707.983944934477,5710.272481355806
0.0,DC2-HRG5-1,5713.66810861784,5715.519647010891
0.0,DC2-HRG5-1,5716.9460876459925,5718.934129312333
0.0,DC1-HRG4-1,5736.737478951568,5739.147240091669
0.0,DC1-HRG4-1,5743.964577721262,5746.597953790685
0.0,DC1-HRG3-1,5758.519440341895,5760.864298642507
0.0,DC2-HRG5-1,6024.579655714541,6026.499810728112
