event_arrival_time,HostName,failure_time,recovery_time
0.0,DC1-HRG2-1,4.013907280349561,6.663042864500314
0.0,DC2-HRG5-2,6.500278499749226,9.36307846509673
0.0,DC1-HRG2-2,5.560641265133008,7.359777758171313
0.0,DC1-HRG1-1,9.02847030587596,10.915340703040977
0.0,DC1-HRG2-3,22.946812524946623,25.69928451846141
0.0,DC2-HRG5-2,30.109066693007584,31.785181713823906
0.0,DC2-HRG5-2,33.88747372025148,35.567674265684296
0.0,DC1-HRG2-3,35.27218006772799,38.71424766034402
0.0,DC1-HRG2-1,40.77917854887983,42.72634927817028
0.0,DC1-HRG2-3,42.578735780121434,44.743261286466044
0.0,DC1-HRG1-2,42.133660928016184,43.57180253323901
0.0,DC2-HRG5-2,43.49765060401819,46.246954922973764
0.0,DC2-HRG5-2,44.57738100290273,46.330781368139746
0.0,DC1-HRG2-3,48.27477590925975,50.56688754154736
0.0,DC2-HRG5-2,49.46764511825943,51.27127958520565
0.0,DC2-HRG5-1,50.879127012394804,52.50605896581309
0.0,DC2-HRG5-1,51.21348788122791,52.898801377983744
0.0,DC2-HRG5-1,50.23128963117311,51.851323020858985
0.0,DC1-HRG1-1,53.6401221260915,55.05030219917116
0.0,DC1-HRG1-4,54.93299770808899,56.63399229552574
0.0,DC1-HRG2-1,56.69464036894285,58.481699179796315
0.0,DC1-HRG2-4,61.47703616779578,63.43438256931981
0.0,DC1-HRG1-1,62.48646238330505,65.50268872137931
0.0,DC1-HRG1-3,64.47299428661782,66.58284257702367
0.0,DC1-HRG2-2,63.76075126604098,65.89122847241741
0.0,DC2-HRG5-1,65.83110737985537,68.68301815106187
0.0,DC1-HRG1-3,66.54193138727628,68.23290909266629
0.0,DC1-HRG2-1,68.07544931264597,70.20205203703198
0.0,DC1-HRG2-2,67.90517155091365,70.32429107181464
0.0,DC1-HRG2-3,69.96872882919747,72.83403136413551
0.0,DC1-HRG1-3,69.29366702276576,71.17696342637481
0.0,DC1-HRG2-3,68.9221759692287,71.10571858528137
0.0,DC1-HRG2-3,72.10649679872422,75.106133330728
0.0,DC1-HRG1-4,73.56700657482531,76.23902356784834
0.0,DC1-HRG1-1,75.35176954621951,77.47126565914736
0.0,DC1-HRG2-1,74.476466028506,76.58576620027026
0.0,DC1-HRG1-1,78.6544353889822,80.72623885831786
