Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 0, 983, 0, 0, 1.118, 1.118, 13312, 0, 1.118, 3.432, 2.313, 1389, 3.432, 4.458, 1.026, 13312, 0,     4.458,
 1, 983, 1, 1, 2.057, 1.057, 11264, 0, 2.057, 4.005, 1.948, 1164, 4.005, 5.324, 1.32, 11264, 0,     4.324,
 2, 983, 2, 2, 2.996, 0.996, 11264, 0, 2.996, 5.4, 2.404, 1176, 5.4, 6.268, 0.868, 11264, 0,     4.268,
 3, 983, 3, 3, 3.774, 0.774, 9216, 0, 3.774, 5.617, 1.843, 968, 5.617, 6.977, 1.36, 9216, 0,     3.977,
 4, 983, 4, 4, 5.21, 1.21, 14336, 0, 5.21, 7.785, 2.574, 1429, 7.785, 8.897, 1.112, 14336, 0,     4.897,
 5, 983, 5, 5, 6.07, 1.07, 10240, 0, 6.07, 7.824, 1.753, 1046, 7.824, 9.693, 1.869, 10240, 0,     4.693,
 7, 983, 7, 7, 7.948, 0.948, 10240, 0, 7.948, 9.716, 1.768, 1065, 9.716, 10.506, 0.79, 10240, 0,     3.506,
 6, 983, 6, 6, 7.094, 1.094, 12288, 0, 7.094, 9.836, 2.742, 1232, 9.836, 11.451, 1.615, 12288, 0,     5.451,
 8, 983, 8, 8, 8.945, 0.945, 11264, 0, 8.945, 11.584, 2.64, 1117, 11.584, 12.455, 0.87, 11264, 0,     4.455,
 9, 983, 9, 9, 10.03, 1.03, 12288, 0, 10.03, 12.157, 2.128, 1277, 12.157, 13.4, 1.243, 12288, 0,     4.400,
 10, 983, 10, 10, 10.804, 0.804, 9216, 0, 10.804, 13.251, 2.447, 995, 13.251, 14.118, 0.867, 9216, 0,     4.118,
 11, 983, 11, 11, 12.038, 1.038, 12288, 0, 12.038, 14.237, 2.199, 1248, 14.237, 15.184, 0.947, 12288, 0,     4.184,
 12, 983, 12, 12, 12.977, 0.977, 11264, 0, 12.977, 15.2, 2.223, 1168, 15.2, 16.068, 0.869, 11264, 0,     4.068,
