Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 0, 967, 0, 0, 0.894, 0.894, 13312, 0, 0.894, 2.702, 1.809, 1357, 2.702, 3.536, 0.834, 13312, 0,     3.536,
 1, 967, 1, 1, 2.176, 1.176, 17408, 0, 2.176, 4.528, 2.352, 1762, 4.528, 5.618, 1.09, 17408, 0,     4.618,
 2, 967, 2, 2, 3.337, 1.337, 17408, 0, 3.337, 5.699, 2.362, 1759, 5.699, 6.796, 1.097, 17408, 0,     4.796,
 3, 967, 3, 3, 4.293, 1.293, 14336, 0, 4.293, 6.4, 2.107, 1405, 6.4, 7.692, 1.292, 14336, 0,     4.692,
 4, 967, 4, 4, 5.18, 1.18, 13312, 0, 5.18, 7.466, 2.286, 1320, 7.466, 8.527, 1.061, 13312, 0,     4.527,
 5, 967, 5, 5, 6.348, 1.348, 17408, 0, 6.348, 8.743, 2.395, 1752, 8.743, 9.833, 1.09, 17408, 0,     4.833,
 6, 967, 6, 6, 7.446, 1.446, 16384, 0, 7.446, 9.626, 2.18, 1611, 9.626, 10.858, 1.232, 16384, 0,     4.858,
 7, 967, 7, 7, 8.337, 1.337, 13312, 0, 8.337, 10.495, 2.158, 1314, 10.495, 11.696, 1.201, 13312, 0,     4.696,
 8, 967, 8, 8, 9.293, 1.293, 14336, 0, 9.293, 11.584, 2.292, 1463, 11.584, 12.593, 1.008, 14336, 0,     4.593,
 9, 967, 9, 9, 10.12, 1.12, 12288, 0, 10.12, 12.194, 2.074, 1266, 12.194, 13.361, 1.167, 12288, 0,     4.361,
 10, 967, 10, 10, 10.948, 0.948, 12288, 0, 10.948, 13.201, 2.253, 1206, 13.201, 14.138, 0.937, 12288, 0,     4.138,
 11, 967, 11, 11, 12.174, 1.174, 17408, 0, 12.174, 14.533, 2.359, 1750, 14.533, 15.623, 1.09, 17408, 0,     4.623,
 12, 967, 12, 12, 12.993, 0.993, 12288, 0, 12.993, 14.839, 1.846, 1220, 14.839, 16.391, 1.553, 12288, 0,     4.391,
 13, 967, 13, 13, 14.173, 1.173, 17408, 0, 14.173, 16.864, 2.691, 1746, 16.864, 17.954, 1.09, 17408, 0,     4.954,
 14, 967, 14, 14, 15.333, 1.333, 17408, 0, 15.333, 17.695, 2.362, 1772, 17.695, 19.043, 1.348, 17408, 0,     5.043,
 15, 967, 15, 15, 16.154, 1.154, 12288, 0, 16.154, 18.474, 2.32, 1206, 18.474, 19.815, 1.341, 12288, 0,     4.815,
 16, 967, 16, 16, 17.046, 1.046, 13312, 0, 17.046, 19.437, 2.391, 1300, 19.437, 20.648, 1.211, 13312, 0,     4.648,
 17, 967, 17, 17, 17.869, 0.869, 12288, 0, 17.869, 20.185, 2.316, 1276, 20.185, 21.421, 1.236, 12288, 0,     4.421,
 18, 967, 18, 18, 18.97, 0.97, 14336, 0, 18.97, 21.372, 2.402, 1452, 21.372, 22.322, 0.95, 14336, 0,     4.322,
 19, 967, 19, 19, 19.896, 0.896, 13312, 0, 19.896, 21.933, 2.037, 1305, 21.933, 23.163, 1.23, 13312, 0,     4.163,
 20, 967, 20, 20, 20.833, 0.833, 12288, 0, 20.833, 23.048, 2.216, 1256, 23.048, 23.931, 0.883, 12288, 0,     3.931,
 21, 967, 21, 21, 21.834, 0.834, 12288, 0, 21.834, 23.633, 1.799, 1265, 23.633, 24.699, 1.066, 12288, 0,     3.699,
 22, 967, 22, 22, 22.893, 0.893, 13312, 0, 22.893, 24.884, 1.991, 1372, 24.884, 25.724, 0.84, 13312, 0,     3.724,
 23, 967, 23, 23, 24.175, 1.175, 17408, 0, 24.175, 26.56, 2.384, 1779, 26.56, 27.65, 1.09, 17408, 0,     4.650,
 24, 967, 24, 24, 25.199, 1.199, 15360, 0, 25.199, 27.28, 2.081, 1559, 27.28, 28.619, 1.339, 15360, 0,     4.619,
 25, 967, 25, 25, 26.36, 1.36, 17408, 0, 26.36, 28.84, 2.48, 1706, 28.84, 29.934, 1.094, 17408, 0,     4.934,
 26, 967, 26, 26, 27.458, 1.458, 16384, 0, 27.458, 29.605, 2.147, 1605, 29.605, 30.958, 1.353, 16384, 0,     4.958,
 27, 967, 27, 27, 28.551, 1.551, 16384, 0, 28.551, 30.993, 2.442, 1612, 30.993, 32.022, 1.029, 16384, 0,     5.022,
 28, 967, 28, 28, 29.438, 1.438, 13312, 0, 29.438, 31.473, 2.035, 1392, 31.473, 32.854, 1.381, 13312, 0,     4.854,
 29, 967, 29, 29, 30.463, 1.463, 15360, 0, 30.463, 33, 2.537, 1506, 33, 33.971, 0.971, 15360, 0,     4.971,
 30, 967, 30, 30, 31.282, 1.282, 12288, 0, 31.282, 33.141, 1.859, 1246, 33.141, 34.739, 1.598, 12288, 0,     4.739,
 31, 967, 31, 31, 32.105, 1.105, 12288, 0, 32.105, 34.688, 2.582, 1266, 34.688, 35.512, 0.824, 12288, 0,     4.512,
 32, 967, 32, 32, 33.129, 1.129, 15360, 0, 33.129, 35.2, 2.071, 1539, 35.2, 36.472, 1.272, 15360, 0,     4.472,
 33, 967, 33, 33, 34.153, 1.153, 15360, 0, 34.153, 36.708, 2.555, 1509, 36.708, 37.674, 0.966, 15360, 0,     4.674,
 34, 967, 34, 34, 35.043, 1.043, 13312, 0, 35.043, 37.002, 1.959, 1352, 37.002, 38.506, 1.504, 13312, 0,     4.506,
 35, 967, 35, 35, 36.006, 1.006, 14336, 0, 36.006, 38.66, 2.654, 1464, 38.66, 39.563, 0.903, 14336, 0,     4.563,
 36, 967, 36, 36, 37.169, 1.169, 17408, 0, 37.169, 39.543, 2.374, 1779, 39.543, 40.656, 1.113, 17408, 0,     4.656,
 37, 967, 37, 37, 38.33, 1.33, 17408, 0, 38.33, 40.932, 2.602, 1702, 40.932, 42.022, 1.09, 17408, 0,     5.022,
 38, 967, 38, 38, 39.292, 1.292, 14336, 0, 39.292, 41.429, 2.138, 1413, 41.429, 42.919, 1.49, 14336, 0,     4.919,
 39, 967, 39, 39, 40.388, 1.388, 16384, 0, 40.388, 43.153, 2.765, 1653, 43.153, 44.179, 1.026, 16384, 0,     5.179,
 40, 967, 40, 40, 41.344, 1.344, 14336, 0, 41.344, 43.385, 2.041, 1464, 43.385, 45.081, 1.696, 14336, 0,     5.081,
 42, 967, 42, 42, 43.19, 1.19, 12288, 0, 43.19, 45, 1.81, 1205, 45, 45.854, 0.854, 12288, 0,     3.854,
 41, 967, 41, 41, 42.371, 1.371, 15360, 0, 42.371, 45.206, 2.835, 1535, 45.206, 46.816, 1.609, 15360, 0,     5.816,
 43, 967, 43, 43, 44.36, 1.36, 17408, 0, 44.36, 47.339, 2.978, 1753, 47.339, 48.434, 1.095, 17408, 0,     5.434,
 44, 967, 44, 44, 45.521, 1.521, 17408, 0, 45.521, 47.87, 2.349, 1764, 47.87, 49.522, 1.652, 17408, 0,     5.522,
 45, 967, 45, 45, 46.342, 1.342, 12288, 0, 46.342, 48.947, 2.605, 1203, 48.947, 50.293, 1.346, 12288, 0,     5.293,
 46, 967, 46, 46, 47.298, 1.298, 14336, 0, 47.298, 49.852, 2.555, 1484, 49.852, 51.192, 1.34, 14336, 0,     5.192,
 47, 967, 47, 47, 48.253, 1.253, 14336, 0, 48.253, 50.915, 2.662, 1472, 50.915, 52.088, 1.173, 14336, 0,     5.088,
 48, 967, 48, 48, 49.277, 1.277, 15360, 0, 49.277, 51.902, 2.625, 1538, 51.902, 53.048, 1.146, 15360, 0,     5.048,
 49, 967, 49, 49, 50.169, 1.169, 13312, 0, 50.169, 52.687, 2.518, 1323, 52.687, 53.88, 1.193, 13312, 0,     4.880,
 50, 967, 50, 50, 51.126, 1.126, 14336, 0, 51.126, 53.814, 2.688, 1422, 53.814, 54.78, 0.966, 14336, 0,     4.780,
 51, 967, 51, 51, 52.287, 1.287, 17408, 0, 52.287, 54.957, 2.671, 1700, 54.957, 56.051, 1.093, 17408, 0,     5.051,
 52, 967, 52, 52, 53.311, 1.311, 15360, 0, 53.311, 55.954, 2.643, 1599, 55.954, 57.011, 1.057, 15360, 0,     5.011,
 53, 967, 53, 53, 54.203, 1.203, 13312, 0, 54.203, 56.763, 2.561, 1354, 56.763, 57.851, 1.088, 13312, 0,     4.851,
 54, 967, 54, 54, 55.161, 1.161, 14336, 0, 55.161, 57.855, 2.694, 1425, 57.855, 58.753, 0.898, 14336, 0,     4.753,
