event_arrival_time,HostName,failure_time,recovery_time
0.0,DC1-HRG1-3,9.398133658735922,11.267878053691497
0.0,DC2-HRG3-1,25.6277526317273,27.524292109872547
0.0,DC2-HRG3-2,37.8624504045881,39.83860512399639
0.0,DC2-HRG3-1,56.53313491990768,57.97800424498946
0.0,DC1-HRG1-2,106.14023832092569,108.1205444949577
0.0,DC1-HRG1-2,132.71085275091755,134.57161566148199
0.0,DC1-HRG1-2,142.2618009124689,144.52922481801275
0.0,DC1-HRG1-3,147.0644342238419,148.68474936828764
0.0,DC2-HRG3-1,196.1438253129275,198.14170856833346
0.0,DC2-HRG3-2,211.0524254110261,212.9417548277528
0.0,DC2-HRG3-1,212.09375675893557,214.17071488919586
0.0,DC1-HRG1-1,232.83469302002527,235.13987342459765
0.0,DC1-HRG1-3,247.19498955582844,249.10027474245274
0.0,DC2-HRG3-1,252.69333159058561,254.66738778421646
0.0,DC2-HRG3-3,263.3041858834418,266.3216948912366
0.0,DC1-HRG1-2,273.8270219728709,276.179090023159
0.0,DC1-HRG1-2,365.2241527065519,367.55339562969766
0.0,DC1-HRG1-3,364.61998556370895,366.2834878099559
0.0,DC2-HRG3-1,371.0119918238219,372.80416262276054
0.0,DC2-HRG3-1,398.27055007461973,400.3554703926315
0.0,DC2-HRG3-1,408.4311241431158,409.9966526853782
0.0,DC1-HRG1-2,433.49600598086386,435.86050256629403
0.0,DC1-HRG1-2,483.665972434164,485.78641216509425
0.0,DC1-HRG1-3,488.9391062528533,490.65932105545176
0.0,DC2-HRG3-2,504.04677788487095,506.21289765947495
0.0,DC2-HRG3-2,509.2825529881253,511.1292870068383
0.0,DC2-HRG3-2,548.9936195927896,551.1755379905932
0.0,DC2-HRG3-1,551.6016311791092,553.6215896563922
0.0,DC1-HRG1-2,552.0068126078694,554.4710495547637
0.0,DC2-HRG3-3,561.201044918514,563.6437074161837
0.0,DC2-HRG3-3,570.2697978653052,573.0166468521387
0.0,DC1-HRG1-2,570.3973827091352,572.6736207267081
0.0,DC1-HRG1-1,625.7949650139751,627.8550929729289
0.0,DC2-HRG3-3,629.9936157391322,632.8165257255754
0.0,DC2-HRG3-2,667.5627262215103,669.4268220721236
0.0,DC1-HRG1-3,669.542140431303,671.2520460402659
0.0,DC2-HRG3-3,675.3389665283719,677.7439581676742
0.0,DC1-HRG1-1,692.2595791253743,694.2052899161225
0.0,DC1-HRG1-3,706.8312107987485,708.2433172353864
0.0,DC2-HRG3-2,731.4525230905994,733.128288943448
0.0,DC2-HRG3-2,816.0137762740494,818.2171890319912
0.0,DC2-HRG3-1,841.4285046268934,842.9279367703753
0.0,DC2-HRG3-3,858.7451880025106,861.9225726381105
0.0,DC2-HRG3-2,896.9086017718989,899.140799801776
0.0,DC2-HRG3-1,902.0916298904308,904.092054329574
0.0,DC2-HRG3-2,906.3290357633638,907.8495915331706
0.0,DC1-HRG1-1,953.8484216527114,956.2233286193018
0.0,DC2-HRG3-2,955.0631104723742,957.0889196578067
0.0,DC1-HRG1-3,969.1879892163518,970.7408880547059
0.0,DC2-HRG3-2,1004.325078957084,1006.1069237081244
0.0,DC2-HRG3-1,1030.0352960213227,1032.0168465310394
0.0,DC2-HRG3-2,1040.7360053708442,1042.5473813838425
0.0,DC1-HRG1-2,1088.195009225547,1090.2099839499099
0.0,DC2-HRG3-2,1096.2284087410294,1098.1060479464682
