Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 0, 10, 0, 0, 0.951, 0.951, 13312, 0, 0.951, 2.193, 1.242, 697, 2.193, 3.012, 0.819, 20480, 0, 3.012, 3.893, 0.881, 3000, 3.893, 4.665, 0.771, 13312, 0, 4.665, 5.493, 0.828, 1300, 5.493, 5.711, 0.218, 7168, 0, 5.711, 5.955, 0.243, 1400, 5.955, 6.08, 0.125, 5120, 0,     6.080,
 1, 10, 1, 1, 1.887, 0.887, 13312, 0, 1.887, 2.962, 1.076, 666, 2.962, 3.861, 0.898, 19456, 0, 3.861, 4.649, 0.788, 2850, 4.649, 5.494, 0.846, 12288, 0, 5.494, 6.238, 0.743, 1200, 6.238, 6.461, 0.223, 6144, 0, 6.461, 6.674, 0.213, 1200, 6.674, 6.787, 0.113, 5120, 0,     5.787,
 2, 10, 2, 2, 2.812, 0.812, 14336, 0, 2.812, 4.28, 1.468, 737, 4.28, 5.339, 1.058, 22528, 0, 5.339, 6.228, 0.889, 3300, 6.228, 7.28, 1.053, 14336, 0, 7.28, 8.504, 1.224, 1400, 8.504, 8.706, 0.202, 7168, 0, 8.706, 8.921, 0.215, 1400, 8.921, 9.014, 0.093, 5120, 0,     7.014,
 3, 10, 3, 3, 3.789, 0.789, 11264, 0, 3.789, 5.056, 1.267, 598, 5.056, 5.972, 0.916, 17408, 0, 5.972, 7.033, 1.061, 2550, 7.033, 7.895, 0.861, 11264, 0, 7.895, 9.458, 1.563, 1100, 9.458, 9.639, 0.181, 6144, 0, 9.639, 9.81, 0.171, 1200, 9.81, 9.908, 0.098, 5120, 0,     6.908,
 4, 10, 4, 4, 4.957, 0.957, 16384, 0, 4.957, 6.088, 1.131, 830, 6.088, 7.042, 0.954, 24576, 0, 7.042, 8.143, 1.101, 3600, 8.143, 9.004, 0.86, 16384, 0, 9.004, 10.597, 1.594, 1600, 10.597, 10.881, 0.284, 8192, 0, 10.881, 11.107, 0.226, 1600, 11.107, 11.248, 0.141, 6144, 0,     7.248,
 5, 10, 5, 5, 5.823, 0.823, 14336, 0, 5.823, 7.013, 1.19, 737, 7.013, 8.37, 1.356, 22528, 0, 8.37, 9.231, 0.862, 3300, 9.231, 9.976, 0.745, 14336, 0, 9.976, 11.555, 1.58, 1400, 11.555, 11.767, 0.212, 7168, 0, 11.767, 11.986, 0.219, 1400, 11.986, 12.154, 0.168, 5120, 0,     7.154,
 6, 10, 6, 6, 6.845, 0.845, 13312, 0, 6.845, 7.942, 1.097, 652, 7.942, 9.313, 1.371, 19456, 0, 9.313, 10.034, 0.721, 2850, 10.034, 10.714, 0.68, 12288, 0, 10.714, 12.367, 1.653, 1200, 12.367, 12.657, 0.29, 6144, 0, 12.657, 12.86, 0.203, 1200, 12.86, 12.955, 0.095, 5120, 0,     6.955,
 7, 10, 7, 7, 7.85, 0.85, 14336, 0, 7.85, 8.891, 1.041, 723, 8.891, 10.091, 1.2, 21504, 0, 10.091, 10.904, 0.813, 3150, 10.904, 11.747, 0.843, 14336, 0, 11.747, 13.372, 1.625, 1400, 13.372, 13.61, 0.238, 7168, 0, 13.61, 13.85, 0.24, 1400, 13.85, 13.936, 0.086, 5120, 0,     6.936,
 8, 10, 8, 8, 8.985, 0.985, 14336, 0, 8.985, 9.952, 0.966, 719, 9.952, 11.018, 1.066, 21504, 0, 11.018, 11.986, 0.969, 3150, 11.986, 12.825, 0.838, 14336, 0, 12.825, 14.194, 1.369, 1400, 14.194, 14.406, 0.212, 7168, 0, 14.406, 14.624, 0.218, 1400, 14.624, 14.726, 0.102, 5120, 0,     6.726,
 9, 10, 9, 9, 9.901, 0.901, 16384, 0, 9.901, 11.284, 1.382, 813, 11.284, 12.24, 0.956, 24576, 0, 12.24, 13.27, 1.03, 3600, 13.27, 14.291, 1.021, 16384, 0, 14.291, 15.293, 1.002, 1600, 15.293, 15.584, 0.291, 8192, 0, 15.584, 15.862, 0.278, 1600, 15.862, 15.983, 0.121, 6144, 0,     6.983,
 10, 10, 10, 10, 10.866, 0.866, 14336, 0, 10.866, 12.21, 1.345, 716, 12.21, 13.141, 0.931, 21504, 0, 13.141, 14.269, 1.128, 3150, 14.269, 15.336, 1.067, 14336, 0, 15.336, 16.218, 0.882, 1400, 16.218, 16.419, 0.201, 7168, 0, 16.419, 16.69, 0.271, 1400, 16.69, 16.82, 0.13, 5120, 0,     6.820,
