Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 0, 18, 0, 0, 0.845, 0.845, 9216, 0, 0.845, 1.745, 0.9, 496, 1.745, 2.591, 0.845, 14336, 0, 2.591, 3.863, 1.273, 2800, 3.863, 4.268, 0.404, 11264, 0,     4.268,
 1, 18, 1, 1, 2.03, 1.03, 11264, 0, 2.03, 3.078, 1.048, 575, 3.078, 4.104, 1.026, 17408, 0, 4.104, 5.661, 1.556, 3400, 5.661, 6.175, 0.514, 14336, 0,     5.175,
 2, 18, 2, 2, 2.868, 0.868, 9216, 0, 2.868, 3.896, 1.029, 450, 3.896, 4.897, 1.001, 13312, 0, 4.897, 6.859, 1.962, 2600, 6.859, 7.227, 0.368, 10240, 0,     5.227,
 3, 18, 3, 3, 3.845, 0.845, 9216, 0, 3.845, 4.791, 0.946, 492, 4.791, 5.741, 0.95, 14336, 0, 5.741, 8.143, 2.402, 2800, 8.143, 8.547, 0.404, 11264, 0,     5.547,
 4, 18, 4, 4, 4.844, 0.844, 9216, 0, 4.844, 5.661, 0.817, 451, 5.661, 6.524, 0.863, 13312, 0, 6.524, 9.335, 2.81, 2600, 9.335, 9.702, 0.368, 10240, 0,     5.702,
 5, 18, 5, 5, 6.128, 1.128, 12288, 0, 6.128, 7.247, 1.119, 619, 7.247, 8.338, 1.091, 18432, 0, 8.338, 10.985, 2.647, 3600, 10.985, 11.537, 0.553, 15360, 0,     6.537,
 6, 18, 6, 6, 7.152, 1.152, 11264, 0, 7.152, 8.272, 1.119, 561, 8.272, 9.302, 1.03, 16384, 0, 9.302, 12.44, 3.138, 3200, 12.44, 12.919, 0.479, 13312, 0,     6.919,
 7, 18, 7, 7, 8.272, 1.272, 12288, 0, 8.272, 9.407, 1.135, 624, 9.407, 10.493, 1.086, 18432, 0, 10.493, 14.076, 3.583, 3600, 14.076, 14.627, 0.551, 15360, 0,     7.627,
 8, 18, 8, 8, 9.296, 1.296, 11264, 0, 9.296, 10.464, 1.169, 577, 10.464, 11.517, 1.053, 17408, 0, 11.517, 15.633, 4.115, 3400, 15.633, 16.146, 0.514, 14336, 0,     8.146,
 9, 18, 9, 9, 10.32, 1.32, 11264, 0, 10.32, 11.527, 1.207, 582, 11.527, 12.563, 1.036, 17408, 0, 12.563, 17.182, 4.619, 3400, 17.182, 17.699, 0.516, 14336, 0,     8.699,
 10, 18, 10, 10, 11.16, 1.16, 9216, 0, 11.16, 12.423, 1.263, 485, 12.423, 13.407, 0.984, 14336, 0, 13.407, 18.464, 5.057, 2800, 18.464, 18.868, 0.404, 11264, 0,     8.868,
 11, 18, 11, 11, 11.998, 0.998, 9216, 0, 11.998, 13.274, 1.276, 462, 13.274, 14.19, 0.916, 13312, 0, 14.19, 19.647, 5.456, 2600, 19.647, 20.014, 0.368, 10240, 0,     9.014,
 12, 18, 12, 12, 13.132, 1.132, 12288, 0, 13.132, 14.438, 1.306, 641, 14.438, 15.587, 1.149, 19456, 0, 15.587, 21.375, 5.788, 3800, 21.375, 21.925, 0.551, 15360, 0,     9.925,
 13, 18, 13, 13, 14.343, 1.343, 13312, 0, 14.343, 15.633, 1.289, 658, 15.633, 16.785, 1.152, 19456, 0, 16.785, 23.106, 6.322, 3800, 23.106, 23.657, 0.551, 15360, 0,    10.657,
 14, 18, 14, 14, 15.274, 1.274, 10240, 0, 15.274, 16.594, 1.32, 526, 16.594, 17.689, 1.094, 15360, 0, 17.689, 24.485, 6.796, 3000, 24.485, 24.925, 0.441, 12288, 0,    10.925,
 15, 18, 15, 15, 16.208, 1.208, 10240, 0, 16.208, 17.587, 1.379, 542, 17.587, 18.653, 1.067, 16384, 0, 18.653, 25.958, 7.305, 3200, 25.958, 26.435, 0.477, 13312, 0,    11.435,
 16, 18, 16, 16, 17.139, 1.139, 10240, 0, 17.139, 18.565, 1.426, 538, 18.565, 19.617, 1.051, 16384, 0, 19.617, 27.413, 7.797, 3200, 27.413, 27.895, 0.482, 13312, 0,    11.895,
 17, 18, 17, 17, 18.078, 1.078, 10240, 0, 18.078, 19.495, 1.418, 510, 19.495, 20.523, 1.027, 15360, 0, 20.523, 28.782, 8.259, 3000, 28.782, 29.223, 0.441, 12288, 0,    12.223,
 18, 18, 18, 18, 19.102, 1.102, 11264, 0, 19.102, 20.554, 1.452, 583, 20.554, 21.58, 1.026, 17408, 0, 21.58, 30.336, 8.756, 3400, 30.336, 30.856, 0.52, 14336, 0,    12.856,
 19, 18, 19, 19, 19.94, 0.94, 9216, 0, 19.94, 21.386, 1.447, 456, 21.386, 22.369, 0.983, 13312, 0, 22.369, 31.518, 9.149, 2600, 31.518, 31.886, 0.368, 10240, 0,    12.886,
 20, 18, 20, 20, 20.938, 0.938, 10240, 0, 20.938, 22.379, 1.441, 542, 22.379, 23.348, 0.969, 16384, 0, 23.348, 32.988, 9.64, 3200, 32.988, 33.465, 0.477, 13312, 0,    13.465,
 21, 18, 21, 21, 22.123, 1.123, 12288, 0, 22.123, 23.54, 1.417, 635, 23.54, 24.69, 1.15, 19456, 0, 24.69, 34.717, 10.028, 3800, 34.717, 35.268, 0.551, 15360, 0,    14.268,
 22, 18, 22, 22, 22.961, 0.961, 9216, 0, 22.961, 24.372, 1.41, 458, 24.372, 25.473, 1.101, 13312, 0, 25.473, 35.917, 10.444, 2600, 35.917, 36.291, 0.374, 10240, 0,    14.291,
 23, 18, 23, 23, 23.938, 0.938, 10240, 0, 23.938, 25.36, 1.422, 541, 25.36, 26.438, 1.078, 16384, 0, 26.438, 37.379, 10.941, 3200, 37.379, 37.861, 0.483, 13312, 0,    14.861,
 24, 18, 24, 24, 24.844, 0.844, 9216, 0, 24.844, 26.193, 1.349, 457, 26.193, 27.221, 1.028, 13312, 0, 27.221, 38.569, 11.348, 2600, 38.569, 38.945, 0.376, 10240, 0,    14.945,
 25, 18, 25, 25, 26.03, 1.03, 11264, 0, 26.03, 27.209, 1.179, 560, 27.209, 28.19, 0.981, 16384, 0, 28.19, 40.029, 11.839, 3200, 40.029, 40.507, 0.477, 13312, 0,    15.507,
 26, 18, 26, 26, 27.24, 1.24, 13312, 0, 27.24, 28.429, 1.189, 657, 28.429, 29.575, 1.147, 19456, 0, 29.575, 41.762, 12.187, 3800, 41.762, 42.319, 0.556, 15360, 0,    16.319,
 27, 18, 27, 27, 28.269, 1.269, 11264, 0, 28.269, 29.491, 1.222, 579, 29.491, 30.599, 1.109, 17408, 0, 30.599, 43.317, 12.718, 3400, 43.317, 43.835, 0.518, 14336, 0,    16.835,
 28, 18, 28, 28, 29.2, 1.2, 10240, 0, 29.2, 30.433, 1.233, 519, 30.433, 31.506, 1.072, 15360, 0, 31.506, 44.681, 13.175, 3000, 44.681, 45.122, 0.441, 12288, 0,    17.122,
 29, 18, 29, 29, 30.317, 1.317, 12288, 0, 30.317, 31.576, 1.259, 629, 31.576, 32.662, 1.086, 18432, 0, 32.662, 46.326, 13.663, 3600, 46.326, 46.876, 0.551, 15360, 0,    17.876,
 30, 18, 30, 30, 31.062, 1.062, 8192, 0, 31.062, 32.39, 1.328, 442, 32.39, 33.446, 1.056, 13312, 0, 33.446, 47.513, 14.068, 2600, 47.513, 47.887, 0.374, 10240, 0,    17.887,
 31, 18, 31, 31, 31.9, 0.9, 9216, 0, 31.9, 33.216, 1.316, 455, 33.216, 34.228, 1.013, 13312, 0, 34.228, 48.703, 14.475, 2600, 48.703, 49.071, 0.368, 10240, 0,    18.071,
 32, 18, 32, 32, 33.123, 1.123, 12288, 0, 33.123, 34.31, 1.187, 602, 34.31, 35.396, 1.086, 18432, 0, 35.396, 50.351, 14.955, 3600, 50.351, 50.902, 0.551, 15360, 0,    18.902,
 33, 18, 33, 33, 34.147, 1.147, 11264, 0, 34.147, 35.386, 1.239, 589, 35.386, 36.424, 1.038, 17408, 0, 36.424, 51.904, 15.48, 3400, 51.904, 52.419, 0.515, 14336, 0,    19.419,
 34, 18, 34, 34, 34.892, 0.892, 8192, 0, 34.892, 36.2, 1.308, 448, 36.2, 37.214, 1.015, 13312, 0, 37.214, 53.086, 15.872, 2600, 53.086, 53.454, 0.368, 10240, 0,    19.454,
 35, 18, 35, 35, 36.123, 1.123, 12288, 0, 36.123, 37.317, 1.194, 615, 37.317, 38.407, 1.09, 18432, 0, 38.407, 54.735, 16.328, 3600, 54.735, 55.293, 0.557, 15360, 0,    20.293,
 36, 18, 36, 36, 37.147, 1.147, 11264, 0, 37.147, 38.386, 1.239, 585, 38.386, 39.431, 1.045, 17408, 0, 39.431, 56.289, 16.858, 3400, 56.289, 56.807, 0.518, 14336, 0,    20.807,
 37, 18, 37, 37, 38.171, 1.171, 11264, 0, 38.171, 39.455, 1.284, 588, 39.455, 40.485, 1.03, 17408, 0, 40.485, 57.841, 17.356, 3400, 57.841, 58.354, 0.514, 14336, 0,    21.354,
 38, 18, 38, 38, 39.016, 1.016, 9216, 0, 39.016, 40.347, 1.332, 484, 40.347, 41.334, 0.987, 14336, 0, 41.334, 59.114, 17.78, 2800, 59.114, 59.518, 0.404, 11264, 0,    21.518,
 39, 18, 39, 39, 40.04, 1.04, 11264, 0, 40.04, 41.419, 1.379, 582, 41.419, 42.445, 1.026, 17408, 0, 42.445, 60.661, 18.216, 3400, 60.661, 61.175, 0.514, 14336, 0,    22.175,
 40, 18, 40, 40, 40.882, 0.882, 9216, 0, 40.882, 42.259, 1.377, 463, 42.259, 43.233, 0.973, 13312, 0, 43.233, 61.854, 18.621, 2600, 61.854, 62.221, 0.368, 10240, 0,    22.221,
 41, 18, 41, 41, 42.03, 1.03, 11264, 0, 42.03, 43.354, 1.324, 594, 43.354, 44.386, 1.032, 17408, 0, 44.386, 63.399, 19.013, 3400, 63.399, 63.913, 0.514, 14336, 0,    22.913,
 42, 18, 42, 42, 42.961, 0.961, 10240, 0, 42.961, 44.306, 1.345, 524, 44.306, 45.295, 0.989, 15360, 0, 45.295, 64.771, 19.477, 3000, 64.771, 65.218, 0.447, 12288, 0,    23.218,
 43, 18, 43, 43, 43.844, 0.844, 9216, 0, 43.844, 45.177, 1.333, 477, 45.177, 46.138, 0.961, 14336, 0, 46.138, 66.05, 19.912, 2800, 66.05, 66.457, 0.407, 11264, 0,    23.457,
 44, 18, 44, 44, 44.844, 0.844, 9216, 0, 44.844, 46.072, 1.229, 493, 46.072, 46.991, 0.919, 14336, 0, 46.991, 67.329, 20.338, 2800, 67.329, 67.734, 0.404, 11264, 0,    23.734,
 45, 18, 45, 45, 46.123, 1.123, 12288, 0, 46.123, 47.271, 1.148, 627, 47.271, 48.358, 1.086, 18432, 0, 48.358, 68.977, 20.62, 3600, 68.977, 69.536, 0.559, 15360, 0,    24.536,
 46, 18, 46, 46, 47.147, 1.147, 11264, 0, 47.147, 48.284, 1.137, 557, 48.284, 49.325, 1.04, 16384, 0, 49.325, 70.432, 21.107, 3200, 70.432, 70.911, 0.479, 13312, 0,    24.911,
 47, 18, 47, 47, 48.264, 1.264, 12288, 0, 48.264, 49.392, 1.128, 610, 49.392, 50.478, 1.086, 18432, 0, 50.478, 72.075, 21.596, 3600, 72.075, 72.632, 0.557, 15360, 0,    25.632,
 48, 18, 48, 48, 49.195, 1.195, 10240, 0, 49.195, 50.337, 1.142, 520, 50.337, 51.387, 1.05, 15360, 0, 51.387, 73.439, 22.051, 3000, 73.439, 73.88, 0.441, 12288, 0,    25.880,
 49, 18, 49, 49, 50.219, 1.219, 11264, 0, 50.219, 51.374, 1.155, 571, 51.374, 52.419, 1.044, 17408, 0, 52.419, 74.988, 22.57, 3400, 74.988, 75.502, 0.514, 14336, 0,    26.502,
 50, 18, 50, 50, 51.243, 1.243, 11264, 0, 51.243, 52.459, 1.216, 594, 52.459, 53.493, 1.034, 17408, 0, 53.493, 76.545, 23.053, 3400, 76.545, 77.06, 0.515, 14336, 0,    27.060,
 51, 18, 51, 51, 52.174, 1.174, 10240, 0, 52.174, 53.425, 1.251, 526, 53.425, 54.398, 0.973, 15360, 0, 54.398, 77.914, 23.516, 3000, 77.914, 78.356, 0.442, 12288, 0,    27.356,
 52, 18, 52, 52, 53.105, 1.105, 10240, 0, 53.105, 54.344, 1.239, 506, 54.344, 55.303, 0.959, 15360, 0, 55.303, 79.294, 23.991, 3000, 79.294, 79.735, 0.441, 12288, 0,    27.735,
 53, 18, 53, 53, 54.04, 1.04, 10240, 0, 54.04, 55.283, 1.243, 515, 55.283, 56.209, 0.926, 15360, 0, 56.209, 80.659, 24.45, 3000, 80.659, 81.105, 0.447, 12288, 0,    28.105,
 54, 18, 54, 54, 54.878, 0.878, 9216, 0, 54.878, 56.177, 1.299, 488, 56.177, 57.059, 0.882, 14336, 0, 57.059, 81.942, 24.883, 2800, 81.942, 82.356, 0.414, 11264, 0,    28.356,
 55, 18, 55, 55, 56.131, 1.131, 12288, 0, 56.131, 57.296, 1.165, 613, 57.296, 58.382, 1.086, 18432, 0, 58.382, 83.579, 25.196, 3600, 83.579, 84.132, 0.553, 15360, 0,    29.132,
 56, 18, 56, 56, 57.165, 1.165, 11264, 0, 57.165, 58.339, 1.174, 574, 58.339, 59.406, 1.067, 17408, 0, 59.406, 85.125, 25.719, 3400, 85.125, 85.641, 0.516, 14336, 0,    29.641,
 57, 18, 57, 57, 58.283, 1.283, 12288, 0, 58.283, 59.515, 1.233, 647, 59.515, 60.663, 1.147, 19456, 0, 60.663, 86.869, 26.206, 3800, 86.869, 87.419, 0.551, 15360, 0,    30.419,
 58, 18, 58, 58, 59.213, 1.213, 10240, 0, 59.213, 60.492, 1.279, 532, 60.492, 61.566, 1.074, 15360, 0, 61.566, 88.239, 26.672, 3000, 88.239, 88.68, 0.441, 12288, 0,    30.680,
 59, 18, 59, 59, 60.144, 1.144, 10240, 0, 60.144, 61.462, 1.318, 534, 61.462, 62.53, 1.068, 16384, 0, 62.53, 89.702, 27.172, 3200, 89.702, 90.182, 0.48, 13312, 0,    31.182,
 60, 18, 60, 60, 60.889, 0.889, 8192, 0, 60.889, 62.271, 1.382, 443, 62.271, 63.321, 1.05, 13312, 0, 63.321, 90.894, 27.572, 2600, 90.894, 91.266, 0.373, 10240, 0,    31.266,
 61, 18, 61, 61, 62.04, 1.04, 11264, 0, 62.04, 63.367, 1.327, 593, 63.367, 64.393, 1.026, 17408, 0, 64.393, 92.445, 28.052, 3400, 92.445, 92.963, 0.518, 14336, 0,    31.963,
 62, 18, 62, 62, 62.878, 0.878, 9216, 0, 62.878, 64.247, 1.37, 485, 64.247, 65.238, 0.991, 14336, 0, 65.238, 93.732, 28.494, 2800, 93.732, 94.137, 0.405, 11264, 0,    32.137,
 63, 18, 63, 63, 63.844, 0.844, 9216, 0, 63.844, 65.12, 1.276, 479, 65.12, 66.089, 0.97, 14336, 0, 66.089, 95.021, 28.931, 2800, 95.021, 95.434, 0.413, 11264, 0,    32.434,
 64, 18, 64, 64, 64.844, 0.844, 9216, 0, 64.844, 65.936, 1.092, 450, 65.936, 66.876, 0.94, 13312, 0, 66.876, 96.22, 29.344, 2600, 96.22, 96.59, 0.37, 10240, 0,    32.590,
 65, 18, 65, 65, 66.04, 1.04, 11264, 0, 66.04, 67.08, 1.04, 571, 67.08, 68.106, 1.026, 17408, 0, 68.106, 97.769, 29.663, 3400, 97.769, 98.289, 0.52, 14336, 0,    33.289,
 66, 18, 66, 66, 66.971, 0.971, 10240, 0, 66.971, 68, 1.029, 503, 68, 69.009, 1.009, 15360, 0, 69.009, 99.133, 30.124, 3000, 99.133, 99.574, 0.441, 12288, 0,    33.574,
 67, 18, 67, 67, 67.937, 0.937, 10240, 0, 67.937, 68.945, 1.008, 520, 68.945, 69.913, 0.967, 15360, 0, 69.913, 100.504, 30.591, 3000, 100.504, 100.95, 0.446, 12288, 0,    33.950,
 68, 18, 68, 68, 69.216, 1.216, 13312, 0, 69.216, 70.396, 1.18, 650, 70.396, 71.543, 1.147, 19456, 0, 71.543, 102.24, 30.698, 3800, 102.24, 102.795, 0.555, 15360, 0,    34.795,
 69, 18, 69, 69, 70.147, 1.147, 10240, 0, 70.147, 71.369, 1.222, 536, 71.369, 72.509, 1.14, 16384, 0, 72.509, 103.699, 31.19, 3200, 103.699, 104.184, 0.485, 13312, 0,    35.184,
 70, 18, 70, 70, 71.078, 1.078, 10240, 0, 71.078, 72.375, 1.297, 547, 72.375, 73.474, 1.099, 16384, 0, 73.474, 105.159, 31.685, 3200, 105.159, 105.637, 0.477, 13312, 0,    35.637,
 71, 18, 71, 71, 71.916, 0.916, 9216, 0, 71.916, 73.215, 1.299, 462, 73.215, 74.262, 1.047, 13312, 0, 74.262, 106.348, 32.086, 2600, 106.348, 106.716, 0.368, 10240, 0,    35.716,
 72, 18, 72, 72, 72.937, 0.937, 10240, 0, 72.937, 74.149, 1.212, 514, 74.149, 75.165, 1.016, 15360, 0, 75.165, 107.728, 32.563, 3000, 107.728, 108.169, 0.441, 12288, 0,    36.169,
 73, 18, 73, 73, 73.937, 0.937, 10240, 0, 73.937, 75.133, 1.196, 542, 75.133, 76.13, 0.997, 16384, 0, 76.13, 109.195, 33.065, 3200, 109.195, 109.677, 0.481, 13312, 0,    36.677,
 74, 18, 74, 74, 74.751, 0.751, 8192, 0, 74.751, 75.942, 1.192, 441, 75.942, 76.913, 0.971, 13312, 0, 76.913, 110.388, 33.475, 2600, 110.388, 110.761, 0.373, 10240, 0,    36.761,
