event_arrival_time,HostName,failure_time,recovery_time
0.0,DC1-HRG3-4,0.45959023911991337,2.234282219687687
0.0,DC1-HRG3-7,0.5695121370077136,2.4214829048146473
0.0,DC1-HRG2-10,0.4794933271517837,2.1175520514812334
0.0,DC2-HRG5-1,2.878855563519446,4.840891712881877
0.0,DC2-HRG5-5,2.493628617630901,4.359467548366846
0.0,DC1-HRG2-2,1.9742990102554354,4.1760029076811005
0.0,DC1-HRG2-7,2.485652234073466,4.08539476336575
0.0,DC1-HRG2-2,2.2839712166041206,4.190922390722185
0.0,DC1-HRG3-5,1.5743951533690914,3.356618140751368
0.0,DC1-HRG2-3,1.60016295802215,3.9787089128084867
0.0,DC1-HRG2-8,3.009949894250257,6.430148187484832
0.0,DC1-HRG2-4,2.9714115021019833,4.732484408408998
0.0,DC1-HRG2-9,2.1252861977324486,4.281139741300882
0.0,DC1-HRG1-1,1.3526883500916205,3.6570854837117217
0.0,DC2-HRG5-9,4.735535977813573,7.073554120320775
0.0,DC2-HRG5-2,3.9758487297292575,6.8219720435220506
0.0,DC2-HRG5-3,4.0227521269426925,5.352679888776533
0.0,DC2-HRG5-8,3.308869105088726,6.338556741867135
0.0,DC1-HRG2-5,3.130168277210334,5.389431681737172
0.0,DC1-HRG2-5,3.163972873619737,5.163145623597067
0.0,DC1-HRG2-4,2.524497850464104,4.324217641505337
0.0,DC1-HRG2-2,3.7637582249010753,5.341015587183643
0.0,DC1-HRG1-2,3.225351650929185,6.51138198547403
0.0,DC1-HRG2-6,3.554794951847861,5.509770492032292
0.0,DC1-HRG2-4,2.603139390320197,6.121171725079515
0.0,DC1-HRG2-6,3.6456067179057703,6.011500667276934
0.0,DC1-HRG1-6,4.052171160504801,6.369481067490517
0.0,DC1-HRG2-5,4.889212994613979,7.661062529606237
0.0,DC1-HRG2-5,4.236413608696627,6.706332056815754
0.0,DC1-HRG2-2,5.540784809849232,7.402075896120865
0.0,DC1-HRG2-7,4.892926903196447,8.083045990240157
0.0,DC1-HRG2-3,4.021210470202601,6.559297861606366
0.0,DC1-HRG2-6,4.2233602481065375,6.590811950393991
0.0,DC1-HRG3-7,3.7434527576092207,6.914982477374989
0.0,DC2-HRG5-5,6.178374384166387,8.015816811621988
0.0,DC2-HRG5-5,6.777936308069899,8.604480285428
0.0,DC2-HRG5-6,5.785026944866371,7.794231328782423
0.0,DC2-HRG5-7,5.264781000346322,7.877525561687708
0.0,DC1-HRG2-7,5.757107142011999,8.052373330080778
0.0,DC1-HRG2-8,5.6219818330557905,6.996118372122426
0.0,DC2-HRG5-8,6.816113536802996,9.29485034146135
0.0,DC1-HRG3-10,6.119426013926591,7.957427137689937
0.0,DC1-HRG2-3,5.24808480312805,7.229154324508704
0.0,DC1-HRG1-8,4.760592508921945,6.111634906424587
0.0,DC1-HRG2-1,5.35321903217805,7.414582570598072
0.0,DC1-HRG2-8,6.6111155810094795,9.344168399633219
0.0,DC1-HRG1-2,6.589817090937714,8.54076229932618
0.0,DC1-HRG3-8,6.12758772503478,9.554685839338248
0.0,DC1-HRG2-10,5.308915932828242,6.878984922440569
0.0,DC1-HRG3-8,4.9922155415622695,6.504972339541007
0.0,DC1-HRG1-9,4.599905013713903,6.9980327688434905
0.0,DC2-HRG5-1,7.858775577286324,9.328469672921907
0.0,DC2-HRG5-6,7.762537091288929,9.150055277339034
0.0,DC2-HRG5-4,7.074381426577889,8.728376530126459
0.0,DC2-HRG5-2,6.737494196682289,9.824971643273052
0.0,DC1-HRG1-2,7.513010845259234,9.059123392625105
0.0,DC1-HRG1-8,7.693414276980132,9.025443061390671
0.0,DC1-HRG2-2,7.6155165400104705,9.32477128494771
0.0,DC1-HRG1-3,6.688926620246966,9.673003423928364
0.0,DC1-HRG1-2,7.2582362680529755,8.696513432160108
0.0,DC1-HRG2-3,6.728246288298572,9.276289691732782
0.0,DC2-HRG5-7,8.953080950839134,11.015930633816591
0.0,DC2-HRG5-9,9.110898768594241,11.195819313352326
0.0,DC2-HRG5-10,9.303984209889498,11.213591652410173
0.0,DC2-HRG5-7,9.391051388087662,10.779126925644757
0.0,DC1-HRG2-7,8.786473397671609,11.38555091921315
0.0,DC1-HRG3-1,8.413578645433136,9.876825971632305
0.0,DC1-HRG3-4,8.349784459737656,10.305001717896221
0.0,DC1-HRG2-5,8.24202436744077,9.971526994848706
0.0,DC1-HRG1-7,9.129300112670053,11.16154846287715
0.0,DC1-HRG2-6,8.635178278660716,10.07238956542847
0.0,DC1-HRG2-7,8.911354069338929,10.84525843276577
0.0,DC1-HRG3-7,8.052003332236822,11.13586114713265
0.0,DC2-HRG5-8,11.063829274017825,12.464352745674947
0.0,DC2-HRG5-4,10.651090067145187,12.550178925502347
0.0,DC2-HRG5-1,10.861573178961427,12.693120666018839
0.0,DC2-HRG5-10,10.910094344055183,12.529869116017787
0.0,DC2-HRG5-1,10.335298951009957,12.838456991798257
0.0,DC2-HRG5-8,10.40615267174426,12.797433709107246
0.0,DC1-HRG2-5,9.92283456633506,12.288101653892422
0.0,DC1-HRG2-4,9.798104071200713,12.1861454405124
0.0,DC1-HRG2-5,9.027253701764675,11.64759939118804
0.0,DC1-HRG1-7,10.578839812394206,12.928872390803024
0.0,DC1-HRG3-7,10.403611787430158,12.025469793188774
0.0,DC1-HRG1-7,10.904309297387108,12.52847148306194
0.0,DC1-HRG1-6,10.992803659949635,12.78397411413162
0.0,DC1-HRG3-2,10.538907823299983,12.98025859146152
0.0,DC1-HRG3-8,11.038597503065462,12.305116233146595
0.0,DC1-HRG2-1,10.608692063354688,12.123073728508277
0.0,DC1-HRG2-10,10.806032241238745,13.524711866189769
0.0,DC1-HRG1-2,10.987394909728502,12.852791083590716
0.0,DC1-HRG2-2,10.170124557300165,13.130047889422414
0.0,DC1-HRG3-8,11.193229188068063,13.290796599662741
0.0,DC2-HRG5-10,12.199223527863849,15.35221421611556
0.0,DC2-HRG5-9,12.536329848721312,14.365007958838701
0.0,DC2-HRG5-2,12.133196766174608,13.740595094605684
0.0,DC1-HRG3-6,12.064391974220367,14.458608014799136
0.0,DC1-HRG2-4,11.429303213814038,13.450591735082437
0.0,DC1-HRG1-7,11.28358499323444,13.333229189168764
0.0,DC2-HRG5-10,13.159998675436713,16.40924432919525
0.0,DC2-HRG5-2,12.737234731778297,14.986711139376922
0.0,DC2-HRG5-6,12.850046669347966,15.034008966808573
0.0,DC1-HRG2-8,12.41084865510537,14.121358663651463
0.0,DC1-HRG2-3,12.435852925882681,14.338972806625494
0.0,DC1-HRG2-4,12.559739084693366,14.50134111118042
0.0,DC1-HRG2-6,12.943751048767263,14.79839986365084
0.0,DC1-HRG1-7,12.242339996320228,14.663120815251627
0.0,DC1-HRG2-4,12.188479733853054,13.464476841365672
0.0,DC1-HRG2-1,11.638045978491322,14.087798195813976
0.0,DC1-HRG1-6,12.704514190868927,15.789652478296585
0.0,DC2-HRG5-10,14.309009632098864,17.347808536440837
0.0,DC2-HRG5-2,13.779987973067145,15.586273660477278
0.0,DC2-HRG5-2,14.319495871366959,16.648111112457208
0.0,DC2-HRG5-4,13.710618730764311,15.31064118746195
0.0,DC2-HRG5-5,14.194230429634928,16.67836932516439
0.0,DC2-HRG5-9,15.291663798645308,17.88031721595511
0.0,DC1-HRG3-4,14.401111515286589,16.092021561361022
0.0,DC1-HRG1-4,14.055160037553534,15.555004010770714
0.0,DC1-HRG2-4,14.028689399953684,15.358086570495505
0.0,DC1-HRG3-5,13.646624490652915,15.4734060629505
0.0,DC1-HRG3-6,13.152501620310458,14.799904665100977
0.0,DC1-HRG2-4,15.131685128496642,16.81562530573817
0.0,DC1-HRG2-2,14.912777516994591,17.99813482688279
0.0,DC1-HRG2-4,14.291197937897598,15.826856590321464
0.0,DC1-HRG3-3,14.921704579844699,17.11065302316565
0.0,DC1-HRG2-2,14.449415911008876,16.986959686733435
0.0,DC1-HRG1-2,15.56445469446599,17.987624652313684
0.0,DC2-HRG5-1,17.285577689925216,19.284567718367732
0.0,DC2-HRG5-4,16.87963049807895,18.170328622142836
0.0,DC2-HRG5-2,16.709749421520243,19.10986584144682
0.0,DC1-HRG2-2,16.52364188840897,18.60361840537322
0.0,DC1-HRG3-4,16.502472257431034,18.67224512454317
0.0,DC1-HRG2-10,15.540876813422273,18.291150514848738
0.0,DC1-HRG2-1,15.34733693574998,17.94966413750038
0.0,DC1-HRG2-1,17.031864834617675,18.812715895893483
0.0,DC2-HRG5-9,18.592094116220842,21.408394772340063
0.0,DC2-HRG5-4,18.898730959975286,20.7411283647874
0.0,DC1-HRG2-2,18.207684632877857,19.969641405600488
0.0,DC1-HRG3-2,18.90596086194333,21.465134752294336
0.0,DC1-HRG2-9,18.05253940769186,20.34956221888153
0.0,DC1-HRG2-4,18.942571490003715,20.634344976658298
0.0,DC1-HRG2-7,18.110376179597576,19.456673434060594
0.0,DC1-HRG1-5,17.377624638372787,19.492778819548796
0.0,DC1-HRG3-6,17.24157387634369,18.78775040895533
0.0,DC1-HRG2-7,17.425735584581844,20.30454786374472
0.0,DC1-HRG3-7,17.505223445274957,19.92204439478108
0.0,DC1-HRG3-4,17.459398216760537,19.627582268436456
0.0,DC1-HRG1-10,19.197998670857185,22.10350782452377
