Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 0, 12, 0, 0, 0.868, 0.868, 10240, 0, 0.868, 1.756, 0.888, 503, 1.756, 2.618, 0.862, 15360, 0, 2.618, 3.447, 0.83, 1200, 3.447, 4.26, 0.812, 7168, 0, 4.26, 5.005, 0.746, 700, 5.005, 5.162, 0.156, 3072, 0, 5.162, 5.35, 0.189, 600, 5.35, 5.43, 0.079, 2048, 0,     5.430,
 1, 12, 1, 1, 1.877, 0.877, 10240, 0, 1.877, 2.794, 0.917, 536, 2.794, 3.6, 0.806, 16384, 0, 3.6, 4.54, 0.94, 1280, 4.54, 5.484, 0.944, 8192, 0, 5.484, 6.515, 1.031, 800, 6.515, 6.749, 0.234, 4096, 0, 6.749, 6.959, 0.211, 800, 6.959, 7.065, 0.105, 3072, 0,     6.065,
 2, 12, 2, 2, 2.77, 0.77, 9216, 0, 2.77, 3.741, 0.971, 482, 3.741, 4.436, 0.695, 14336, 0, 4.436, 5.355, 0.919, 1120, 5.355, 6.193, 0.838, 7168, 0, 6.193, 7.407, 1.214, 700, 7.407, 7.588, 0.181, 3072, 0, 7.588, 7.799, 0.211, 600, 7.799, 7.884, 0.085, 2048, 0,     5.884,
 3, 12, 3, 3, 3.741, 0.741, 8192, 0, 3.741, 4.51, 0.769, 411, 4.51, 5.103, 0.593, 12288, 0, 5.103, 6.049, 0.946, 960, 6.049, 6.796, 0.747, 6144, 0, 6.796, 8.089, 1.293, 600, 8.089, 8.253, 0.164, 3072, 0, 8.253, 8.443, 0.19, 600, 8.443, 8.512, 0.069, 2048, 0,     5.512,
 4, 12, 4, 4, 4.957, 0.957, 11264, 0, 4.957, 6.093, 1.136, 563, 6.093, 6.934, 0.841, 16384, 0, 6.934, 7.836, 0.902, 1280, 7.836, 8.717, 0.881, 8192, 0, 8.717, 9.602, 0.884, 800, 9.602, 9.811, 0.209, 4096, 0, 9.811, 10.06, 0.249, 800, 10.06, 10.184, 0.125, 3072, 0,     6.184,
 5, 12, 5, 5, 5.895, 0.895, 10240, 0, 5.895, 6.996, 1.101, 531, 6.996, 7.895, 0.898, 15360, 0, 7.895, 8.844, 0.949, 1200, 8.844, 9.555, 0.711, 7168, 0, 9.555, 10.425, 0.87, 700, 10.425, 10.617, 0.193, 3072, 0, 10.617, 10.78, 0.163, 600, 10.78, 10.864, 0.084, 2048, 0,     5.864,
 6, 12, 6, 6, 6.66, 0.66, 8192, 0, 6.66, 7.8, 1.14, 429, 7.8, 8.505, 0.705, 12288, 0, 8.505, 9.598, 1.093, 960, 9.598, 10.196, 0.598, 6144, 0, 10.196, 11.183, 0.987, 600, 11.183, 11.361, 0.178, 3072, 0, 11.361, 11.526, 0.165, 600, 11.526, 11.605, 0.08, 2048, 0,     5.605,
 7, 12, 7, 7, 7.653, 0.653, 8192, 0, 7.653, 8.573, 0.92, 417, 8.573, 9.351, 0.777, 12288, 0, 9.351, 10.32, 0.969, 960, 10.32, 11.059, 0.739, 6144, 0, 11.059, 11.821, 0.762, 600, 11.821, 11.97, 0.15, 3072, 0, 11.97, 12.148, 0.177, 600, 12.148, 12.212, 0.065, 2048, 0,     5.212,
 8, 12, 8, 8, 8.806, 0.806, 9216, 0, 8.806, 9.643, 0.837, 464, 9.643, 10.372, 0.729, 13312, 0, 10.372, 11.15, 0.778, 1040, 11.15, 11.781, 0.631, 6144, 0, 11.781, 12.523, 0.741, 600, 12.523, 12.671, 0.149, 3072, 0, 12.671, 12.855, 0.183, 600, 12.855, 12.929, 0.074, 2048, 0,     4.929,
 9, 12, 9, 9, 9.81, 0.81, 9216, 0, 9.81, 10.616, 0.806, 469, 10.616, 11.47, 0.854, 14336, 0, 11.47, 12.295, 0.824, 1120, 12.295, 13.026, 0.731, 7168, 0, 13.026, 13.819, 0.793, 700, 13.819, 13.981, 0.162, 3072, 0, 13.981, 14.167, 0.186, 600, 14.167, 14.243, 0.076, 2048, 0,     5.243,
 10, 12, 10, 10, 10.733, 0.733, 8192, 0, 10.733, 11.47, 0.737, 410, 11.47, 12.12, 0.65, 12288, 0, 12.12, 12.997, 0.877, 960, 12.997, 13.637, 0.64, 6144, 0, 13.637, 14.568, 0.932, 600, 14.568, 14.754, 0.186, 3072, 0, 14.754, 14.922, 0.168, 600, 14.922, 14.988, 0.067, 2048, 0,     4.988,
 11, 12, 11, 11, 11.8, 0.8, 10240, 0, 11.8, 12.8, 1, 533, 12.8, 13.736, 0.936, 16384, 0, 13.736, 14.661, 0.925, 1280, 14.661, 15.579, 0.918, 8192, 0, 15.579, 16.476, 0.898, 800, 16.476, 16.675, 0.199, 4096, 0, 16.675, 16.907, 0.232, 800, 16.907, 17.012, 0.105, 3072, 0,     6.012,
 12, 12, 12, 12, 12.802, 0.802, 9216, 0, 12.802, 13.619, 0.818, 455, 13.619, 14.418, 0.799, 13312, 0, 14.418, 15.415, 0.997, 1040, 15.415, 16.177, 0.762, 6144, 0, 16.177, 17.183, 1.006, 600, 17.183, 17.403, 0.22, 3072, 0, 17.403, 17.605, 0.202, 600, 17.605, 17.674, 0.069, 2048, 0,     5.674,
 13, 12, 13, 13, 13.736, 0.736, 9216, 0, 13.736, 14.651, 0.915, 493, 14.651, 15.483, 0.833, 14336, 0, 15.483, 16.255, 0.771, 1120, 16.255, 16.997, 0.743, 7168, 0, 16.997, 17.932, 0.935, 700, 17.932, 18.086, 0.154, 3072, 0, 18.086, 18.266, 0.18, 600, 18.266, 18.342, 0.076, 2048, 0,     5.342,
 14, 12, 14, 14, 15.154, 1.154, 11264, 0, 15.154, 16.162, 1.008, 598, 16.162, 17.227, 1.065, 17408, 0, 17.227, 18.433, 1.206, 1360, 18.433, 19.417, 0.984, 8192, 0, 19.417, 20.38, 0.963, 800, 20.38, 20.625, 0.244, 4096, 0, 20.625, 20.858, 0.233, 800, 20.858, 20.954, 0.096, 3072, 0,     6.954,
 15, 12, 15, 15, 16.027, 1.027, 10240, 0, 16.027, 17.105, 1.078, 541, 17.105, 18.151, 1.046, 16384, 0, 18.151, 19.366, 1.215, 1280, 19.366, 20.304, 0.938, 8192, 0, 20.304, 21.313, 1.008, 800, 21.313, 21.513, 0.2, 4096, 0, 21.513, 21.75, 0.237, 800, 21.75, 21.857, 0.107, 3072, 0,     6.857,
 16, 12, 16, 16, 16.667, 0.667, 8192, 0, 16.667, 17.926, 1.259, 428, 17.926, 18.873, 0.947, 12288, 0, 18.873, 20.051, 1.178, 960, 20.051, 20.995, 0.944, 6144, 0, 20.995, 22.064, 1.069, 600, 22.064, 22.251, 0.187, 3072, 0, 22.251, 22.433, 0.182, 600, 22.433, 22.5, 0.067, 2048, 0,     6.500,
 17, 12, 17, 17, 17.971, 0.971, 11264, 0, 17.971, 19.058, 1.087, 595, 19.058, 20.054, 0.996, 17408, 0, 20.054, 21.103, 1.049, 1360, 21.103, 22.044, 0.941, 8192, 0, 22.044, 23.02, 0.976, 800, 23.02, 23.222, 0.202, 4096, 0, 23.222, 23.444, 0.222, 800, 23.444, 23.542, 0.098, 3072, 0,     6.542,
 18, 12, 18, 18, 18.711, 0.711, 9216, 0, 18.711, 19.843, 1.132, 468, 19.843, 20.777, 0.934, 14336, 0, 20.777, 21.998, 1.22, 1120, 21.998, 23, 1.002, 7168, 0, 23, 23.87, 0.87, 700, 23.87, 24.028, 0.158, 3072, 0, 24.028, 24.182, 0.154, 600, 24.182, 24.248, 0.066, 2048, 0,     6.248,
 19, 12, 19, 19, 19.818, 0.818, 9216, 0, 19.818, 20.639, 0.821, 483, 20.639, 21.482, 0.843, 14336, 0, 21.482, 22.834, 1.352, 1120, 22.834, 23.802, 0.968, 7168, 0, 23.802, 24.718, 0.916, 700, 24.718, 24.869, 0.151, 3072, 0, 24.869, 25.033, 0.164, 600, 25.033, 25.113, 0.08, 2048, 0,     6.113,
 20, 12, 20, 20, 20.892, 0.892, 11264, 0, 20.892, 21.86, 0.969, 573, 21.86, 22.74, 0.88, 17408, 0, 22.74, 23.811, 1.071, 1360, 23.811, 24.642, 0.831, 8192, 0, 24.642, 25.684, 1.042, 800, 25.684, 25.904, 0.22, 4096, 0, 25.904, 26.149, 0.245, 800, 26.149, 26.258, 0.109, 3072, 0,     6.258,
 21, 12, 21, 21, 21.789, 0.789, 9216, 0, 21.789, 22.74, 0.951, 475, 22.74, 23.515, 0.775, 14336, 0, 23.515, 24.64, 1.125, 1120, 24.64, 25.536, 0.896, 7168, 0, 25.536, 26.528, 0.993, 700, 26.528, 26.691, 0.163, 3072, 0, 26.691, 26.857, 0.166, 600, 26.857, 26.923, 0.066, 2048, 0,     5.923,
 22, 12, 22, 22, 22.81, 0.81, 9216, 0, 22.81, 23.627, 0.817, 464, 23.627, 24.36, 0.733, 13312, 0, 24.36, 25.411, 1.051, 1040, 25.411, 26.19, 0.779, 6144, 0, 26.19, 27.227, 1.037, 600, 27.227, 27.381, 0.154, 3072, 0, 27.381, 27.563, 0.182, 600, 27.563, 27.628, 0.065, 2048, 0,     5.628,
 23, 12, 23, 23, 23.907, 0.907, 11264, 0, 23.907, 25.029, 1.122, 595, 25.029, 26.099, 1.069, 17408, 0, 26.099, 27.023, 0.924, 1360, 27.023, 27.93, 0.907, 8192, 0, 27.93, 28.816, 0.886, 800, 28.816, 29.057, 0.241, 4096, 0, 29.057, 29.279, 0.222, 800, 29.279, 29.375, 0.096, 3072, 0,     6.375,
