Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 0, 930, 0, 0, 0.825, 0.825, 8192, 0, 0.825, 2.427, 1.602, 802, 2.427, 3.174, 0.747, 8192, 0,     3.174,
 1, 930, 1, 1, 2.133, 1.133, 11264, 0, 2.133, 4.51, 2.377, 1180, 4.51, 5.536, 1.026, 11264, 0,     4.536,
 2, 930, 2, 2, 3.064, 1.064, 9216, 0, 3.064, 5.016, 1.952, 967, 5.016, 6.375, 1.36, 9216, 0,     4.375,
 3, 930, 3, 3, 4.095, 1.095, 10240, 0, 4.095, 6.633, 2.539, 1062, 6.633, 7.571, 0.938, 10240, 0,     4.571,
 4, 930, 4, 4, 5.016, 1.016, 9216, 0, 5.016, 6.96, 1.944, 970, 6.96, 8.409, 1.449, 9216, 0,     4.409,
 5, 930, 5, 5, 5.938, 0.938, 9216, 0, 5.938, 8.6, 2.663, 982, 8.6, 9.44, 0.84, 9216, 0,     4.440,
 6, 930, 6, 6, 7.03, 1.03, 10240, 0, 7.03, 9.061, 2.031, 1013, 9.061, 10.372, 1.311, 10240, 0,     4.372,
 7, 930, 7, 7, 7.854, 0.854, 8192, 0, 7.854, 10.298, 2.444, 849, 10.298, 11.126, 0.828, 8192, 0,     4.126,
 8, 930, 8, 8, 8.928, 0.928, 9216, 0, 8.928, 11.01, 2.082, 973, 11.01, 11.964, 0.954, 9216, 0,     3.964,
 9, 930, 9, 9, 9.935, 0.935, 9216, 0, 9.935, 12.185, 2.251, 943, 12.185, 13.033, 0.847, 9216, 0,     4.033,
 10, 930, 10, 10, 10.825, 0.825, 8192, 0, 10.825, 12.779, 1.953, 880, 12.779, 13.777, 0.999, 8192, 0,     3.777,
 11, 930, 11, 11, 12.03, 1.03, 10240, 0, 12.03, 14.326, 2.296, 1069, 14.326, 15.265, 0.938, 10240, 0,     4.265,
 12, 930, 12, 12, 12.951, 0.951, 9216, 0, 12.951, 14.924, 1.972, 991, 14.924, 16.102, 1.179, 9216, 0,     4.102,
 13, 930, 13, 13, 14.133, 1.133, 11264, 0, 14.133, 16.604, 2.471, 1136, 16.604, 17.63, 1.026, 11264, 0,     4.630,
 14, 930, 14, 14, 15.263, 1.263, 11264, 0, 15.263, 17.56, 2.297, 1150, 17.56, 18.656, 1.096, 11264, 0,     4.656,
 15, 930, 15, 15, 16.186, 1.186, 9216, 0, 16.186, 18.42, 2.233, 909, 18.42, 19.499, 1.079, 9216, 0,     4.499,
 16, 930, 16, 16, 17.108, 1.108, 9216, 0, 17.108, 19.473, 2.365, 957, 19.473, 20.337, 0.864, 9216, 0,     4.337,
 17, 930, 17, 17, 18.235, 1.235, 11264, 0, 18.235, 20.64, 2.405, 1110, 20.64, 21.675, 1.036, 11264, 0,     4.675,
