event_arrival_time,HostName,failure_time,recovery_time
0.0,DC1-HRG1-2,49.30738209731387,51.08707720319115
0.0,DC1-HRG1-2,51.29647096860467,53.10289519750085
0.0,DC2-HRG5-1,104.92980770694024,106.49473765919173
0.0,DC2-HRG5-2,115.81277588100309,118.61069706767196
0.0,DC1-HRG1-2,160.82422766057022,162.91463506231983
0.0,DC2-HRG5-1,168.4228295439192,169.97182938698754
0.0,DC2-HRG5-2,236.6701157326293,239.4108551620744
0.0,DC2-HRG5-2,249.7381041385483,252.53585893382092
0.0,DC2-HRG5-1,282.5851411660403,284.7290508586861
0.0,DC2-HRG5-1,296.350031317707,298.2266742030266
0.0,DC2-HRG5-2,296.2661300377144,298.8310593484391
0.0,DC2-HRG5-2,299.2515953480729,302.01837731028024
0.0,DC2-HRG5-2,342.73746047180674,345.39929339552754
0.0,DC2-HRG5-1,353.8314730863957,355.6330567649614
0.0,DC2-HRG5-2,368.65761827898626,371.13731867143696
0.0,DC2-HRG5-1,378.9099652397628,380.4497136330435
0.0,DC1-HRG1-1,424.74177011796564,426.81807300754264
0.0,DC2-HRG5-1,428.3102003909195,430.3677206341939
0.0,DC2-HRG5-1,447.0175182220447,449.03720572960174
0.0,DC2-HRG5-1,456.04847169663634,457.5879707052542
0.0,DC1-HRG1-1,491.52086509142777,493.5966998905585
0.0,DC1-HRG1-2,493.0571118807891,495.1251866924995
0.0,DC1-HRG1-1,518.6155975913467,520.8790841410987
0.0,DC1-HRG1-1,550.4288436447775,552.7624953952889
0.0,DC2-HRG5-1,584.5921528045002,586.183622945042
0.0,DC2-HRG5-2,645.646329413819,648.2616525624017
0.0,DC2-HRG5-1,773.3442734988776,775.5160050375146
0.0,DC2-HRG5-2,783.0321355293988,786.0068115004001
0.0,DC2-HRG5-1,789.6844218650965,791.7276046790647
0.0,DC1-HRG1-2,790.9810259603739,792.709404315406
0.0,DC2-HRG5-2,800.381073516176,803.108886858971
0.0,DC2-HRG5-1,808.3067128570842,810.5127633267582
0.0,DC1-HRG1-2,822.8174413720654,824.5036387602643
0.0,DC2-HRG5-1,843.994924490307,846.2132911029169
0.0,DC2-HRG5-1,914.6401520521212,916.6512931385372
0.0,DC2-HRG5-1,916.7644081376978,918.7637805883746
0.0,DC2-HRG5-2,957.6177542980931,960.1878465983865
0.0,DC2-HRG5-2,999.1241645932778,1001.5915842355654
0.0,DC1-HRG1-1,1003.8342761779213,1005.452838997025
0.0,DC2-HRG5-1,1040.189985392165,1042.2052122930152
0.0,DC2-HRG5-1,1097.7739307698425,1099.4682775014603
