event_arrival_time,HostName,failure_time,recovery_time
0.0,DC1-HRG1-2,0.3500040308939895,3.175626754067468
0.0,DC1-HRG2-3,0.5524299589237353,2.0053073724458836
0.0,DC1-HRG2-4,1.64660459635003,3.179358808463687
0.0,DC1-HRG2-2,2.7668992701369426,4.2176883652146016
0.0,DC1-HRG2-1,3.219628082207157,5.126107324595726
0.0,DC1-HRG2-1,3.2858345234271944,5.751367117917451
0.0,DC1-HRG2-3,5.1334933696992895,6.4606209796817815
0.0,DC1-HRG2-3,5.089841913811883,6.59044082649992
0.0,DC1-HRG2-1,4.854761082555387,7.407446445934909
0.0,DC1-HRG2-1,6.816155262922843,10.389609342657327
0.0,DC1-HRG2-4,6.3752449114228416,8.974080005506753
0.0,DC2-HRG5-2,7.8968483727703385,9.449022169361687
0.0,DC2-HRG5-1,7.837608158224327,9.522237642209607
0.0,DC1-HRG2-4,10.01611223486025,11.66901610967379
0.0,DC2-HRG5-2,11.504822358926067,13.296440691834176
0.0,DC1-HRG1-3,11.641009354342486,14.07474372522345
0.0,DC1-HRG2-2,10.962880425905258,12.600892977628762
0.0,DC1-HRG2-4,12.828556753952887,14.675759441755572
0.0,DC1-HRG2-1,14.265305742733434,16.464407228135045
0.0,DC1-HRG1-1,13.387017051929785,15.285819062115657
0.0,DC1-HRG1-4,13.8408706536694,15.890684789657406
0.0,DC2-HRG5-1,16.508691019344877,17.94355619688766
0.0,DC2-HRG5-1,17.17473944724704,18.71594893029732
0.0,DC1-HRG2-1,17.18737971888488,20.594928889231962
0.0,DC1-HRG2-2,18.600527503751763,21.050753393021964
0.0,DC1-HRG1-2,18.926779200271586,21.88692501265419
0.0,DC1-HRG2-3,19.74337581092877,21.93960718211234
0.0,DC2-HRG5-1,21.041510903948623,23.30861558110554
0.0,DC1-HRG1-3,20.748774883192716,23.767383070404215
0.0,DC1-HRG1-3,20.89910129336087,23.680580428947675
0.0,DC1-HRG2-1,20.812075349832256,22.498397290498307
0.0,DC1-HRG2-1,20.05588484895756,22.753641258177606
0.0,DC1-HRG2-2,21.831162076537062,24.21083366261452
0.0,DC1-HRG1-3,21.24756382458518,23.952485274258066
0.0,DC2-HRG5-2,25.532531464942455,26.866609698228636
0.0,DC1-HRG2-2,24.64299545772464,26.098117233431097
0.0,DC1-HRG1-2,24.930643117503866,26.787446799709844
0.0,DC1-HRG2-1,27.29292263206652,28.98317093876335
0.0,DC1-HRG1-3,30.871731162747274,33.623302680700945
0.0,DC1-HRG2-4,30.214165654282862,31.68177560522498
0.0,DC2-HRG5-2,32.348835011953746,33.831652113718505
0.0,DC1-HRG1-1,32.508878920152654,34.20276857547721
0.0,DC1-HRG2-4,31.725342520477746,33.83321527048426
0.0,DC1-HRG2-1,31.630276261918873,33.16325262762695
0.0,DC1-HRG1-1,31.37174032775031,33.16570515006999
0.0,DC1-HRG2-3,33.37521295353844,35.52457692263196
0.0,DC1-HRG2-2,34.46754628603419,36.10465436446864
0.0,DC1-HRG2-3,37.991691765111106,40.2622869900845
0.0,DC1-HRG2-3,37.38041163764112,39.27959501512412
0.0,DC1-HRG2-4,36.705848735148514,38.093741773500554
0.0,DC2-HRG5-2,39.2869118946617,41.51017682646398
0.0,DC1-HRG2-4,41.00376087062776,42.44731292715488
0.0,DC2-HRG5-1,42.44546313039109,45.19773491042132
0.0,DC1-HRG2-2,41.64724868175393,43.76754804169717
0.0,DC1-HRG1-1,43.65914702828499,45.55553822433832
0.0,DC2-HRG5-1,46.184670485712026,48.97069040808879
0.0,DC1-HRG2-4,45.662717768042896,47.082979013116955
0.0,DC1-HRG2-2,46.28695711011286,48.95701729784739
0.0,DC1-HRG1-1,46.17398314117588,49.37744226265535
0.0,DC1-HRG2-3,47.15358555387591,49.72465669051235
0.0,DC1-HRG2-2,50.016455646712444,51.56546465125676
0.0,DC1-HRG2-1,53.797354822475675,55.718978724528306
0.0,DC1-HRG2-3,54.44448408382379,56.18005946929451
0.0,DC2-HRG5-1,56.61983733289325,59.18994447170053
0.0,DC2-HRG5-2,56.03888237681103,57.78362094856445
0.0,DC1-HRG1-3,55.62509241050292,57.98904481052749
0.0,DC1-HRG2-1,57.854850709712835,60.59550298594364
0.0,DC1-HRG2-1,58.88341053579141,60.93075085766891
0.0,DC2-HRG5-2,62.17852868952957,64.38184477891184
0.0,DC2-HRG5-2,63.646831571496804,65.30757442389458
0.0,DC1-HRG2-3,63.71516938042806,65.03770879891671
0.0,DC1-HRG2-3,65.70564332526756,68.0811627624176
0.0,DC2-HRG5-1,67.76850003552703,70.58600192705231
0.0,DC1-HRG2-1,67.44679357746453,70.45873937329628
0.0,DC2-HRG5-2,72.01952160509066,73.45674158454547
0.0,DC2-HRG5-1,71.07616675436196,73.04069840244335
0.0,DC1-HRG2-3,72.30493379567345,73.68189177665698
